time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,-9.823793185
468.053992,0.011188,0,-0.076608,-9.808218,-9.808517,0.00213,-0.005325,0.001065,99515.96,29.12,0.015276185,
468.065106,0.011114,-0.02394,-0.088578,-9.8154,-9.815829,0.003195,-0.005325,0.00213,99515.96,29.12,0.007964185,
468.076277,0.011171,-0.004788,-0.098154,-9.820188,-9.82068,0.00426,-0.007455,0.003195,99515.96,29.12,0.003113185,
468.087574,0.011297,-0.002394,-0.081396,-9.82737,-9.827707,0.00213,-0.005325,0.00213,99515.96,29.12,-0.003913815,
468.09864,0.011065,-0.009576,-0.086184,-9.822582,-9.822965,0.00213,-0.00426,0.003195,99515.96,29.12,0.000828185,
468.109743,0.011104,0,-0.079002,-9.817794,-9.818112,0.00426,-0.00639,0.00213,99515.96,29.12,0.005681185,
468.119882,0.010139,-0.009576,-0.090972,-9.832158,-9.832584,0.00426,-0.00426,0.00213,99516.01,29.12,-0.008790815,
468.129974,0.010092,-0.026334,-0.09576,-9.817794,-9.818296,0.00426,-0.00639,0.003195,99516.01,29.12,0.005497185,
468.140085,0.010111,-0.004788,-0.08379,-9.810612,-9.810971,0.00213,-0.003195,0.003195,99516.01,29.12,0.012822185,
468.150174,0.010089,-0.004788,-0.090972,-9.820188,-9.820611,0.00213,-0.003195,0.00213,99516.01,29.12,0.003182185,
468.16028,0.010106,-0.004788,-0.088578,-9.829764,-9.830164,0.003195,-0.005325,0.00213,99516.01,29.12,-0.006370815,
468.17038,0.0101,0,-0.086184,-9.824976,-9.825354,0.001065,-0.005325,0.001065,99516.01,29.12,-0.001560815,
468.180513,0.010132,0.019152,-0.079002,-9.832158,-9.832494,0.003195,-0.00213,0.003195,99516.01,29.12,-0.008700815,
468.190619,0.010107,0.01197,-0.081396,-9.822582,-9.822927,0.003195,-0.005325,0,99516.01,29.12,0.000866185,
468.200712,0.010093,-0.007182,-0.088578,-9.829764,-9.830166,0.00213,-0.00426,0.001065,99516.01,29.12,-0.006372815,
468.211029,0.010317,0,-0.100548,-9.813006,-9.813521,0.003195,-0.005325,0.00213,99516.01,29.12,0.010272185,
468.221141,0.010111,0.002394,-0.09576,-9.82737,-9.827837,0.005325,-0.00639,0.005325,99516.01,29.12,-0.004043815,
468.231233,0.010093,-0.007182,-0.09576,-9.82737,-9.827839,0,-0.00426,0.001065,99516.01,29.12,-0.004045815,
468.241366,0.010132,-0.016758,-0.090972,-9.834552,-9.834987,0.005325,-0.003195,0.00213,99516.01,29.12,-0.011193815,
468.251452,0.010086,-0.014364,-0.090972,-9.817794,-9.818226,0.00213,-0.005325,0.00213,99515.93,29.12,0.005567185,
468.261537,0.010085,-0.016758,-0.086184,-9.810612,-9.811005,0.001065,-0.00639,0.00213,99515.93,29.12,0.012788185,
468.271626,0.010089,-0.02394,-0.086184,-9.810612,-9.81102,0.003195,-0.009585,0.003195,99515.93,29.12,0.012773185,
468.281731,0.010105,-0.014364,-0.086184,-9.813006,-9.813395,0.00426,-0.003195,0.00213,99515.93,29.12,0.010398185,
468.291851,0.01012,-0.009576,-0.098154,-9.824976,-9.825471,0.003195,-0.005325,0,99515.93,29.12,-0.001677815,
468.301941,0.010089,-0.021546,-0.093366,-9.822582,-9.823049,0.005325,-0.005325,0.003195,99515.93,29.12,0.000744185,
468.312036,0.010095,-0.014364,-0.088578,-9.824976,-9.825386,0.001065,-0.003195,0.001065,99515.93,29.12,-0.001592815,
468.32215,0.010114,-0.028728,-0.086184,-9.836946,-9.837365,0.003195,-0.00639,0.00426,99516.01,29.12,-0.013571815,
468.332448,0.010298,0.002394,-0.102942,-9.829764,-9.830303,0,-0.00426,0,99516.01,29.12,-0.006509815,
468.34253,0.010082,0.014364,-0.100548,-9.817794,-9.818319,0.00213,-0.00426,0.003195,99516.01,29.12,0.005474185,
468.352624,0.010094,0,-0.064638,-9.808218,-9.808431,0.003195,-0.00639,0.00213,99516.01,29.12,0.015362185,
468.362752,0.010129,0.004788,-0.067032,-9.820188,-9.820418,0,-0.003195,0.001065,99516.01,29.12,0.003375185,
468.372856,0.010104,0.002394,-0.081396,-9.82737,-9.827707,0.00426,-0.00639,0,99516.01,29.12,-0.003913815,
468.382953,0.010097,0.004788,-0.079002,-9.8154,-9.815719,0.00213,-0.00426,0.00426,99516.01,29.12,0.008074185,
468.393091,0.010138,-0.016758,-0.07182,-9.808218,-9.808495,0.00426,-0.005325,0,99516.01,29.12,0.015298185,
468.403202,0.01011,0.004788,-0.079002,-9.8154,-9.815719,0.003195,-0.005325,0.00213,99516.01,29.12,0.008074185,
468.413336,0.010135,0.007182,-0.079002,-9.817794,-9.818114,0.001065,-0.00213,0.00213,99516.01,29.12,0.005679185,
468.423652,0.010316,0.007182,-0.076608,-9.832158,-9.832459,0.005325,-0.00426,0.003195,99516.01,29.12,-0.008665815,
468.433758,0.010105,-0.002394,-0.076608,-9.82737,-9.827669,0.00639,-0.00852,0.001065,99516.01,29.12,-0.003875815,
468.443896,0.010138,0,-0.093366,-9.832158,-9.832601,-0.00213,-0.003195,0,99516.09,29.12,-0.008807815,
468.453981,0.010085,-0.002394,-0.086184,-9.832158,-9.832536,0.00213,-0.00852,0.001065,99516.09,29.12,-0.008742815,
468.464087,0.010106,0.009576,-0.081396,-9.832158,-9.8325,0.003195,-0.005325,0.005325,99516.09,29.12,-0.008706815,
468.474174,0.010086,-0.007182,-0.07182,-9.820188,-9.820453,0.001065,-0.00426,0.003195,99516.09,29.12,0.003340185,
468.484267,0.010093,-0.016758,-0.062244,-9.834552,-9.834763,0.00426,-0.00639,0.003195,99516.09,29.12,-0.010969815,
468.494358,0.010091,-0.014364,-0.090972,-9.82737,-9.827802,0.003195,-0.00426,0.003195,99516.09,29.12,-0.004008815,
468.504453,0.010095,-0.007182,-0.08379,-9.829764,-9.830124,0.00426,-0.001065,0.001065,99516.09,29.12,-0.006330815,
468.514548,0.010095,0.01197,-0.067032,-9.829764,-9.83,0.003195,-0.003195,0.003195,99516.12,29.12,-0.006206815,
468.524722,0.010174,-0.007182,-0.090972,-9.824976,-9.8254,0.00213,-0.00426,0.003195,99516.12,29.12,-0.001606815,
468.534813,0.010091,-0.002394,-0.079002,-9.834552,-9.83487,0.00426,-0.00639,0.003195,99516.12,29.12,-0.011076815,
468.544912,0.010099,-0.002394,-0.07182,-9.836946,-9.837208,0.003195,-0.007455,0.00213,99516.12,29.12,-0.013414815,
468.55503,0.010119,-0.026334,-0.093366,-9.844128,-9.844606,0.003195,-0.005325,0.001065,99516.12,29.12,-0.020812815,
468.565178,0.010148,-0.014364,-0.079002,-9.817794,-9.818122,0.003195,-0.00426,0.00213,99516.12,29.12,0.005671185,
468.575267,0.010089,-0.01197,-0.081396,-9.8154,-9.815745,0.001065,-0.00639,0.003195,99516.15,29.12,0.008048185,
468.585366,0.010098,0.002394,-0.09576,-9.820188,-9.820655,0.00426,-0.007455,0.003195,99516.15,29.12,0.003138185,
468.595462,0.010096,0,-0.086184,-9.824976,-9.825354,0,-0.00426,0.001065,99516.15,29.12,-0.001560815,
468.605644,0.010182,-0.009576,-0.076608,-9.817794,-9.818098,0.00426,-0.005325,0.00213,99516.15,29.12,0.005695185,
468.615772,0.010128,-0.026334,-0.076608,-9.8154,-9.815734,0.001065,-0.003195,0.00213,99516.15,29.12,0.008059185,
468.625866,0.010094,-0.02394,-0.079002,-9.80343,-9.803778,0.003195,-0.00426,0.00213,99516.15,29.12,0.020015185,
468.636101,0.010235,-0.007182,-0.100548,-9.822582,-9.823099,0.00639,-0.007455,0.00213,99516.27,29.12,0.000694185,
468.646197,0.010096,0.014364,-0.100548,-9.810612,-9.811138,0.00639,-0.00852,0.001065,99516.27,29.12,0.012655185,
468.656329,0.010131,-0.009576,-0.093366,-9.810612,-9.811061,0,-0.003195,0.001065,99516.27,29.12,0.012732185,
468.666411,0.010083,-0.01197,-0.076608,-9.810612,-9.810918,0.00213,-0.00426,0.00426,99516.27,29.12,0.012875185,
468.676495,0.010083,-0.014364,-0.07182,-9.813006,-9.813279,0.00213,-0.007455,0.003195,99516.27,29.12,0.010514185,
468.686609,0.010114,-0.002394,-0.086184,-9.820188,-9.820566,-0.001065,-0.00426,0,99516.27,29.12,0.003227185,
468.696698,0.010089,0.026334,-0.093366,-9.829764,-9.830243,0.005325,-0.007455,0.003195,99516.27,29.12,-0.006449815,
468.706805,0.010107,-0.004788,-0.074214,-9.822582,-9.822864,0.003195,-0.005325,0,99516.27,29.12,0.000929185,
468.716902,0.010097,-0.004788,-0.074214,-9.820188,-9.82047,0.00426,-0.00426,0.001065,99516.27,29.12,0.003323185,
468.726994,0.010092,-0.009576,-0.093366,-9.834552,-9.835,0.00426,-0.005325,0.00213,99516.27,29.12,-0.011206815,
468.737095,0.010101,0,-0.074214,-9.80343,-9.803711,0.00213,-0.005325,0.005325,99516.27,29.12,0.020082185,
468.747252,0.010157,0,-0.067032,-9.801036,-9.801265,0.00639,-0.007455,0.00213,99516.27,29.12,0.022528185,
468.757485,0.010233,0.014364,-0.057456,-9.820188,-9.820367,0.00213,-0.00426,0,99516.27,29.12,0.003426185,
468.767561,0.010076,0,-0.08379,-9.822582,-9.822939,0.003195,-0.00852,0.00426,99516.35,29.12,0.000854185,
468.777662,0.010102,-0.02394,-0.09576,-9.820188,-9.820684,0.005325,-0.005325,0.003195,99516.35,29.12,0.003109185,
468.787779,0.010116,0.007182,-0.062244,-9.817794,-9.817994,-0.001065,-0.00213,0.00213,99516.35,29.12,0.005799185,
468.797889,0.010111,0.004788,-0.08379,-9.8154,-9.815759,0.00426,-0.005325,0.001065,99516.35,29.12,0.008034185,
468.808157,0.010268,0,-0.086184,-9.82737,-9.827748,0.00213,-0.00639,0.00213,99516.35,29.12,-0.003954815,
468.818242,0.010085,0.014364,-0.076608,-9.822582,-9.822891,0.005325,-0.007455,0.003195,99516.35,29.12,0.000902185,
468.828351,0.01011,-0.021546,-0.07182,-9.805824,-9.806111,0.003195,-0.00426,0.001065,99516.33,29.12,0.017682185,
468.838444,0.010092,0.007182,-0.079002,-9.829764,-9.830084,0.001065,-0.003195,0.00213,99516.33,29.12,-0.006290815,
468.848974,0.01053,0.009576,-0.076608,-9.834552,-9.834855,0.003195,-0.005325,0,99516.33,29.12,-0.011061815,
468.859105,0.010132,0.007182,-0.07182,-9.856098,-9.856362,0.003195,-0.005325,0,99516.33,29.12,-0.032568815,
468.869212,0.010107,-0.007182,-0.081396,-9.83934,-9.839679,0.003195,-0.007455,0.00213,99516.33,29.12,-0.015885815,
468.879305,0.010092,-0.019152,-0.088578,-9.841734,-9.842151,0.00426,-0.00426,0.003195,99516.33,29.12,-0.018357815,
468.889395,0.01009,-0.028728,-0.098154,-9.82737,-9.827902,0.00213,-0.005325,0.003195,99516.33,29.12,-0.004108815,
468.89948,0.010085,-0.01197,-0.074214,-9.836946,-9.837233,0.003195,-0.00426,0.00213,99516.3,29.12,-0.013439815,
468.909572,0.010092,-0.004788,-0.079002,-9.820188,-9.820507,0.00426,-0.00852,0.003195,99516.3,29.12,0.003286185,
468.919668,0.010096,0,-0.08379,-9.834552,-9.834909,0,-0.003195,0.001065,99516.3,29.12,-0.011115815,
468.929753,0.010085,-0.014364,-0.088578,-9.83934,-9.839749,0.003195,-0.005325,0.00213,99516.3,29.12,-0.015955815,
468.939855,0.010102,0.004788,-0.08379,-9.813006,-9.813365,0.00426,-0.005325,0.00213,99516.3,29.12,0.010428185,
468.949947,0.010092,-0.002394,-0.088578,-9.820188,-9.820588,0.00213,-0.00426,0.00213,99516.3,29.12,0.003205185,
468.96036,0.010413,-0.007182,-0.093366,-9.820188,-9.820634,0.00426,-0.007455,0.00213,99516.3,29.12,0.003159185,
468.970455,0.010095,-0.007182,-0.088578,-9.822582,-9.822984,0.001065,-0.005325,0.00213,99516.3,29.12,0.000809185,
468.980554,0.010099,-0.002394,-0.093366,-9.822582,-9.823026,0.00213,-0.005325,0.003195,99516.3,29.12,0.000767185,
468.990644,0.01009,-0.019152,-0.079002,-9.8154,-9.815737,0.005325,-0.005325,0.00213,99516.3,29.12,0.008056185,
469.00073,0.010086,-0.01197,-0.069426,-9.824976,-9.825229,0.001065,-0.00426,0.00213,99516.3,29.12,-0.001435815,
469.010812,0.010081,-0.016758,-0.08379,-9.824976,-9.825348,0.00639,-0.00639,0.00213,99516.3,29.12,-0.001554815,
469.020914,0.010103,-0.01197,-0.079002,-9.834552,-9.834877,0.00213,-0.00426,0.003195,99516.3,29.12,-0.011083815,
469.031033,0.010118,-0.026334,-0.079002,-9.834552,-9.834905,0.001065,-0.005325,0.005325,99516.3,29.12,-0.011111815,
469.041389,0.010356,-0.014364,-0.05985,-9.813006,-9.813199,0.00639,-0.005325,0.003195,99516.3,29.12,0.010594185,
469.05151,0.010122,0,-0.088578,-9.8154,-9.8158,0.00213,-0.005325,0.001065,99516.3,29.12,0.007993185,
469.061713,0.010203,-0.028728,-0.08379,-9.822582,-9.822981,0.00213,-0.001065,0.003195,99516.3,29.12,0.000812185,
469.071805,0.010091,-0.009576,-0.079002,-9.822582,-9.822904,0.003195,-0.005325,0.00426,99516.3,29.12,0.000889185,
469.081895,0.010091,0,-0.081396,-9.829764,-9.830101,0.001065,-0.00639,0.003195,99516.3,29.12,-0.006307815,
469.091977,0.010082,-0.01197,-0.076608,-9.810612,-9.810918,0.003195,-0.007455,0.00213,99516.38,29.12,0.012875185,
469.102074,0.010097,-0.01197,-0.076608,-9.817794,-9.8181,0.005325,-0.00426,0.003195,99516.38,29.12,0.005693185,
469.112177,0.010103,0.002394,-0.079002,-9.820188,-9.820506,0.001065,-0.005325,0.001065,99516.38,29.12,0.003287185,
469.122275,0.010098,0.002394,-0.08379,-9.820188,-9.820546,0.003195,-0.005325,0,99516.38,29.12,0.003247185,
469.13242,0.010145,0,-0.086184,-9.834552,-9.83493,0.003195,-0.00426,0.00213,99516.38,29.12,-0.011136815,
469.142516,0.010096,-0.004788,-0.062244,-9.796248,-9.796447,0.00213,-0.00426,0.00213,99516.38,29.12,0.027346185,
469.152615,0.010099,-0.007182,-0.08379,-9.813006,-9.813366,0.005325,-0.00852,0.003195,99516.25,29.12,0.010427185,
469.162716,0.010102,-0.019152,-0.07182,-9.80343,-9.803712,0.00213,-0.005325,0.00213,99516.25,29.12,0.020081185,
469.173027,0.01031,-0.004788,-0.086184,-9.813006,-9.813386,0.003195,-0.00426,0.00213,99516.25,29.12,0.010407185,
469.183678,0.010652,-0.019152,-0.079002,-9.813006,-9.813343,0.00213,-0.005325,0.003195,99516.25,29.12,0.010450185,
469.194798,0.01112,-0.007182,-0.08379,-9.80343,-9.803791,0,-0.00426,0.00213,99516.25,29.12,0.020002185,
469.205968,0.01117,-0.033516,-0.090972,-9.824976,-9.825454,0.00213,-0.003195,0.001065,99516.25,29.12,-0.001660815,
469.218099,0.01213,-0.009576,-0.086184,-9.808218,-9.808601,0.003195,-0.00639,0.00213,99516.31,29.12,0.015192185,
469.228351,0.010252,-0.004788,-0.090972,-9.820188,-9.820611,0.001065,-0.005325,0.00213,99516.31,29.12,0.003182185,
469.239608,0.011257,0.002394,-0.079002,-9.829764,-9.830082,0.00426,-0.005325,0.00213,99516.31,29.12,-0.006288815,
469.250894,0.011285,-0.007182,-0.081396,-9.836946,-9.837285,0.003195,-0.00426,0.00213,99516.31,29.12,-0.013491815,
469.26184,0.010947,-0.014364,-0.08379,-9.836946,-9.837313,0.001065,-0.00213,0,99516.31,29.12,-0.013519815,
469.273335,0.011495,0,-0.079002,-9.832158,-9.832475,0.003195,-0.00426,0.00639,99516.31,29.12,-0.008681815,
469.284229,0.010894,-0.016758,-0.098154,-9.82737,-9.827874,0.00639,-0.005325,0,99516.17,29.12,-0.004080815,
469.296053,0.011823,0.004788,-0.105336,-9.844128,-9.844693,0.003195,-0.00426,0.00213,99516.17,29.12,-0.020899815,
469.306722,0.01067,0.007182,-0.086184,-9.844128,-9.844508,0.00213,-0.00213,0.003195,99516.17,29.12,-0.020714815,
469.317776,0.011053,0.009576,-0.076608,-9.834552,-9.834855,0.00426,-0.005325,0.003195,99516.17,29.12,-0.011061815,
469.329689,0.011913,-0.01197,-0.079002,-9.813006,-9.813331,0.001065,-0.00426,0.001065,99516.17,29.12,0.010462185,
469.340129,0.01044,0.019152,-0.074214,-9.83934,-9.839639,0.001065,-0.007455,0.003195,99516.22,29.12,-0.015845815,
469.351408,0.01128,0.014364,-0.086184,-9.817794,-9.818183,0.003195,-0.00213,0.003195,99516.22,29.12,0.005610185,
469.362551,0.011142,-0.014364,-0.076608,-9.832158,-9.832467,0.00426,-0.00639,0.00213,99516.22,29.12,-0.008673815,
469.373682,0.011132,-0.019152,-0.064638,-9.824976,-9.825207,0.00213,-0.00426,0.003195,99516.22,29.12,-0.001413815,
469.384872,0.01119,-0.033516,-0.076608,-9.8154,-9.815756,0.00639,-0.00426,0.00426,99516.22,29.12,0.008037185,
469.396373,0.011501,0,-0.079002,-9.808218,-9.808536,0.00426,-0.00426,0.00213,99516.22,29.12,0.015257185,
469.407571,0.011198,-0.016758,-0.090972,-9.8154,-9.815836,0.003195,-0.005325,0.005325,99516.22,29.12,0.007957185,
469.418461,0.01089,-0.014364,-0.076608,-9.810612,-9.810922,0.00426,-0.00639,0.00426,99516.22,29.12,0.012871185,
469.429819,0.011358,0,-0.081396,-9.8154,-9.815737,0.005325,-0.007455,0.001065,99516.22,29.12,0.008056185,
469.440761,0.010941,-0.009576,-0.076608,-9.834552,-9.834855,0.00213,-0.007455,0.00426,99516.22,29.12,-0.011061815,
469.452729,0.011969,-0.004788,-0.088578,-9.793854,-9.794256,0,-0.00426,0.001065,99516.22,29.12,0.029537185,
469.463287,0.010558,-0.014364,-0.081396,-9.793854,-9.794203,0.00213,-0.00639,0.003195,99516.22,29.12,0.029590185,
469.474571,0.011284,0,-0.09576,-9.80343,-9.803898,0.00213,-0.003195,0.00213,99516.22,29.12,0.019895185,
469.485775,0.011204,-0.007182,-0.074214,-9.829764,-9.830047,0.003195,-0.00639,0.00213,99516.22,29.12,-0.006253815,
469.49674,0.010965,-0.002394,-0.062244,-9.813006,-9.813204,0.003195,-0.007455,0.003195,99516.22,29.12,0.010589185,
469.507926,0.011186,-0.007182,-0.093366,-9.832158,-9.832604,0.00426,-0.00639,0.00213,99516.22,29.12,-0.008810815,
469.519187,0.011261,-0.009576,-0.079002,-9.808218,-9.808541,0,-0.003195,0.003195,99516.22,29.12,0.015252185,
469.53038,0.011193,-0.016758,-0.076608,-9.829764,-9.830077,0.00639,-0.00639,0.005325,99516.22,29.12,-0.006283815,
469.541509,0.01113,-0.021546,-0.074214,-9.829764,-9.830068,0.00213,-0.007455,0.005325,99516.31,29.12,-0.006274815,
469.552647,0.011138,0.004788,-0.102942,-9.824976,-9.825516,0.001065,-0.003195,0,99516.31,29.12,-0.001722815,
469.563942,0.011295,-0.01197,-0.090972,-9.813006,-9.813435,0.003195,-0.005325,0,99516.31,29.12,0.010358185,
469.575062,0.01112,-0.026334,-0.09576,-9.829764,-9.830266,0.003195,-0.005325,0.00213,99516.31,29.12,-0.006472815,
469.586271,0.011209,-0.004788,-0.08379,-9.834552,-9.83491,0,-0.00426,0.001065,99516.31,29.12,-0.011116815,
469.5974,0.011129,-0.007182,-0.093366,-9.817794,-9.818241,0.001065,-0.00426,0.001065,99516.36,29.12,0.005552185,
469.60864,0.01124,0.004788,-0.076608,-9.82737,-9.82767,0.00426,-0.007455,0.003195,99516.36,29.12,-0.003876815,
469.619732,0.011091,0.016758,-0.074214,-9.813006,-9.813301,0.00213,-0.00426,0.003195,99516.36,29.12,0.010492185,
469.63101,0.011278,0.004788,-0.074214,-9.817794,-9.818076,0.003195,-0.005325,0.003195,99516.36,29.12,0.005717185,
469.642182,0.011172,-0.02394,-0.093366,-9.832158,-9.83263,0.00426,-0.00852,0.00213,99516.36,29.12,-0.008836815,
469.65367,0.011487,-0.009576,-0.09576,-9.836946,-9.837417,0.001065,-0.00426,0.001065,99516.36,29.12,-0.013623815,
469.664559,0.01089,-0.004788,-0.079002,-9.848916,-9.849234,0.00213,-0.00426,0.00426,99516.48,29.12,-0.025440815,
469.675705,0.011146,-0.004788,-0.067032,-9.844128,-9.844357,0.00213,-0.007455,0.005325,99516.48,29.12,-0.020563815,
469.686962,0.011257,0.002394,-0.076608,-9.829764,-9.830063,0.00213,-0.005325,0.001065,99516.48,29.12,-0.006269815,
469.698107,0.011145,-0.01197,-0.07182,-9.822582,-9.822852,0.00213,-0.00639,0.005325,99516.48,29.12,0.000941185,
469.709297,0.011189,-0.007182,-0.081396,-9.832158,-9.832498,0.00426,-0.00639,0.003195,99516.48,29.12,-0.008704815,
469.720407,0.011111,-0.009576,-0.081396,-9.824976,-9.825318,0.00213,-0.00426,0.00426,99516.48,29.12,-0.001524815,
469.731772,0.011364,0.002394,-0.093366,-9.810612,-9.811057,0,-0.00426,0.003195,99516.48,29.12,0.012736185,
469.742848,0.011077,-0.021546,-0.081396,-9.832158,-9.832519,0.00426,-0.005325,0.001065,99516.48,29.12,-0.008725815,
469.753983,0.011134,-0.007182,-0.088578,-9.820188,-9.82059,0.00213,-0.007455,0.001065,99516.48,29.12,0.003203185,
469.765171,0.011188,-0.02394,-0.09576,-9.832158,-9.832653,0.001065,-0.00426,0.001065,99516.48,29.12,-0.008859815,
469.776616,0.011445,-0.007182,-0.074214,-9.805824,-9.806107,0.00426,-0.00639,0.001065,99516.48,29.12,0.017686185,
469.787586,0.010971,0.004788,-0.102942,-9.822582,-9.823123,0.00426,-0.00639,0.00213,99516.48,29.12,0.000670185,
469.798998,0.011411,-0.007182,-0.074214,-9.824976,-9.825259,0.001065,-0.005325,0.003195,99516.51,29.12,-0.001465815,
469.809982,0.010984,0,-0.064638,-9.8154,-9.815613,0.00426,-0.00639,0.00426,99516.51,29.12,0.008180185,
469.821106,0.011124,-0.004788,-0.064638,-9.801036,-9.80125,0.00426,-0.007455,0.003195,99516.51,29.12,0.022543185,
469.832244,0.011139,-0.01197,-0.05985,-9.82737,-9.82756,0.00213,-0.003195,-0.00213,99516.51,29.12,-0.003766815,
469.843452,0.011208,-0.009576,-0.08379,-9.820188,-9.82055,0.001065,-0.00213,-0.001065,99516.51,29.12,0.003243185,
469.854785,0.011333,0.002394,-0.086184,-9.808218,-9.808597,0.003195,-0.00426,0.00213,99516.51,29.12,0.015196185,
469.865933,0.011149,-0.004788,-0.086184,-9.832158,-9.832537,0.00426,-0.00426,0.001065,99516.51,29.12,-0.008743815,
469.876993,0.011059,0.004788,-0.100548,-9.822582,-9.823098,0.001065,-0.005325,0,99516.51,29.12,0.000695185,
469.888245,0.011252,-0.002394,-0.08379,-9.82737,-9.827727,0.00426,-0.00426,0.00213,99516.51,29.12,-0.003933815,
469.89939,0.011146,0,-0.079002,-9.822582,-9.8229,0.00213,-0.00639,0.00213,99516.51,29.12,0.000893185,
469.909782,0.010392,0,-0.076608,-9.829764,-9.830063,0.001065,-0.003195,0.00213,99516.51,29.12,-0.006269815,
469.919869,0.010086,-0.002394,-0.081396,-9.844128,-9.844465,0.003195,-0.003195,0,99516.67,29.12,-0.020671815,
469.929952,0.010083,-0.01197,-0.09576,-9.817794,-9.818268,0.00426,-0.003195,0,99516.67,29.12,0.005525185,
469.940035,0.010083,-0.01197,-0.09576,-9.834552,-9.835025,0.001065,-0.00426,0.00213,99516.67,29.12,-0.011231815,
469.95013,0.010094,-0.009576,-0.081396,-9.824976,-9.825318,0.00426,-0.00639,0.003195,99516.67,29.12,-0.001524815,
469.960219,0.01009,0.002394,-0.074214,-9.832158,-9.832438,0.00213,-0.00426,0.001065,99516.67,29.12,-0.008644815,
469.97032,0.010101,0.002394,-0.076608,-9.841734,-9.842032,0.003195,-0.005325,0.001065,99516.67,29.12,-0.018238815,
469.980419,0.010099,-0.01197,-0.081396,-9.824976,-9.82532,0.00426,-0.00639,0.00426,99516.67,29.12,-0.001526815,
469.990523,0.010104,0,-0.081396,-9.832158,-9.832495,0.00213,-0.00639,0.003195,99516.56,29.12,-0.008701815,
470.00062,0.010098,0,-0.064638,-9.836946,-9.837158,0.00639,-0.007455,0.00426,99516.56,29.12,-0.013364815,
470.010731,0.01011,-0.02394,-0.074214,-9.836946,-9.837255,0.001065,-0.005325,0.00213,99516.56,29.12,-0.013461815,
470.020845,0.010114,-0.009576,-0.081396,-9.846522,-9.846863,0.003195,-0.005325,0.003195,99516.56,29.12,-0.023069815,
470.030947,0.010102,-0.004788,-0.086184,-9.824976,-9.825355,0.005325,-0.00639,0,99516.56,29.12,-0.001561815,
470.041041,0.010094,-0.01197,-0.090972,-9.829764,-9.830192,0.00426,-0.00426,0.00213,99516.56,29.12,-0.006398815,
470.051393,0.010352,-0.01197,-0.076608,-9.83934,-9.839646,0.00852,-0.005325,0.00426,99516.56,29.12,-0.015852815,
470.062266,0.010873,-0.014364,-0.069426,-9.856098,-9.856353,0.003195,-0.00426,0.003195,99516.56,29.12,-0.032559815,
470.072354,0.010088,-0.009576,-0.076608,-9.856098,-9.8564,0.00213,-0.00213,0,99516.56,29.12,-0.032606815,
470.082434,0.01008,0.004788,-0.079002,-9.829764,-9.830083,0.005325,-0.00213,0,99516.56,29.12,-0.006289815,
470.092562,0.010128,-0.021546,-0.076608,-9.82737,-9.827692,-0.001065,-0.007455,0.00213,99516.56,29.12,-0.003898815,
470.102661,0.010099,-0.009576,-0.076608,-9.820188,-9.820491,0.001065,-0.003195,0.003195,99516.56,29.12,0.003302185,
470.112789,0.010128,-0.009576,-0.067032,-9.822582,-9.822815,0.003195,-0.00639,0.001065,99516.57,29.12,0.000978185,
470.12288,0.010091,-0.019152,-0.090972,-9.824976,-9.825416,0.00213,-0.00426,0.00213,99516.57,29.12,-0.001622815,
470.132961,0.010081,-0.002394,-0.102942,-9.817794,-9.818334,0.003195,-0.003195,0.003195,99516.57,29.12,0.005459185,
470.143061,0.0101,-0.01197,-0.079002,-9.817794,-9.818119,0.005325,-0.00426,0.00213,99516.57,29.12,0.005674185,
470.153163,0.010102,-0.01197,-0.074214,-9.824976,-9.825264,0.001065,-0.00426,0.00213,99516.57,29.12,-0.001470815,
470.16326,0.010097,0.01197,-0.090972,-9.820188,-9.820617,0.003195,-0.01065,0.005325,99516.57,29.12,0.003176185,
470.173358,0.010098,0.002394,-0.074214,-9.817794,-9.818075,0.001065,-0.005325,0.00213,99516.57,29.12,0.005718185,
470.183454,0.010095,0.002394,-0.102942,-9.805824,-9.806365,0.003195,-0.005325,0.003195,99516.64,29.12,0.017428185,
470.193561,0.010107,0.021546,-0.086184,-9.8154,-9.815802,0.003195,-0.005325,0.00213,99516.64,29.12,0.007991185,
470.203651,0.010091,-0.004788,-0.081396,-9.805824,-9.806163,0.001065,-0.005325,0.003195,99516.64,29.12,0.017630185,
470.213735,0.010084,-0.007182,-0.102942,-9.8154,-9.815942,0.005325,-0.003195,0.00213,99516.64,29.12,0.007851185,
470.224367,0.010632,-0.002394,-0.088578,-9.817794,-9.818194,0.001065,-0.00426,0.00213,99516.64,29.12,0.005599185,
470.23446,0.010093,0,-0.081396,-9.8154,-9.815737,0.00213,-0.003195,0.00426,99516.64,29.12,0.008056185,
470.244576,0.010116,-0.009576,-0.079002,-9.80343,-9.803753,0.00426,-0.00852,0,99516.64,29.12,0.020040185,
470.254766,0.010191,-0.01197,-0.07182,-9.813006,-9.813276,0.00213,-0.00639,0.00426,99516.64,29.12,0.010517185,
470.26486,0.010094,-0.021546,-0.067032,-9.82737,-9.827622,0.003195,-0.003195,0.00213,99516.64,29.12,-0.003828815,
470.274998,0.010138,-0.026334,-0.086184,-9.82737,-9.827783,0.00213,-0.00426,0.00213,99516.64,29.12,-0.003989815,
