time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,
1084.759046,0.010091,0.046644,-0.02392,-9.634976,-9.635119,-0.001065,-0.009585,0.001065,99045.95,30.57,0.02346604,
1084.769131,0.010085,0.019136,-0.03887,-9.601488,-9.601586,-0.00426,-0.00639,-0.001065,99045.95,30.57,0.05699904,
1084.779221,0.01009,0.010166,-0.035282,-9.634976,-9.635046,-0.00426,-0.00639,-0.00213,99045.95,30.57,0.02353904,
1084.789339,0.010118,0.04186,-0.027508,-9.660092,-9.660222,-0.00213,-0.011715,0,99045.95,30.57,-0.00163696,
1084.799437,0.010098,0.01794,-0.011362,-9.640956,-9.640979,-0.00426,-0.009585,0,99045.95,30.57,0.01760604,
1084.809533,0.010096,-0.018538,-0.02093,-9.628996,-9.629037,-0.005325,-0.00639,-0.00213,99045.95,30.57,0.02954804,
1084.819642,0.010109,0.05083,-0.027508,-9.678032,-9.678205,-0.003195,-0.00639,0,99045.95,30.57,-0.01961996,
1084.829737,0.010094,0.05382,-0.014352,-9.709128,-9.709288,-0.003195,-0.009585,0,99045.95,30.57,-0.05070296,
1084.839903,0.010166,0.025714,-0.015548,-9.681022,-9.681069,-0.003195,-0.00852,0.001065,99045.95,30.57,-0.02248396,
1084.849988,0.010085,0.040066,-0.000598,-9.672052,-9.672135,-0.00426,-0.00639,-0.00213,99045.95,30.57,-0.01354996,
1084.860089,0.0101,0.046046,0.000598,-9.712118,-9.712227,-0.003195,-0.005325,-0.003195,99045.95,30.57,-0.05364196,
1084.87019,0.010101,0.019734,-0.006578,-9.689394,-9.689416,-0.00639,-0.009585,0,99045.95,30.57,-0.03083096,
1084.880286,0.010097,0.007176,-0.017342,-9.673248,-9.673266,-0.00639,-0.00426,0.001065,99046.08,30.57,-0.01468096,
1084.890368,0.010082,0.006578,-0.012558,-9.687002,-9.687012,-0.003195,-0.00639,0.001065,99046.08,30.57,-0.02842696,
1084.900462,0.010094,0.007774,-0.023322,-9.688796,-9.688827,-0.005325,-0.00852,-0.001065,99046.08,30.57,-0.03024196,
1084.910578,0.010116,0.012558,-0.026312,-9.679826,-9.67987,-0.005325,-0.005325,-0.001065,99046.08,30.57,-0.02128496,
1084.92067,0.010092,0.00598,0.001196,-9.679228,-9.67923,-0.001065,-0.005325,-0.00213,99046.08,30.57,-0.02064496,
1084.930793,0.010123,0.011362,-0.02691,-9.650524,-9.650568,-0.003195,-0.01065,-0.00213,99046.08,30.57,0.00801704,
1084.940909,0.010116,0.015548,-0.040664,-9.66368,-9.663778,-0.00213,-0.009585,0.00213,99046.08,30.57,-0.00519296,
1084.951005,0.010095,0.013156,-0.035282,-9.652916,-9.652989,-0.00213,-0.005325,0,99046.08,30.57,0.00559604,
1084.961096,0.010092,0.017342,-0.030498,-9.647534,-9.647598,-0.005325,-0.007455,-0.001065,99046.08,30.57,0.01098704,
1084.9712,0.010103,0.00897,-0.040066,-9.650524,-9.650611,-0.005325,-0.00639,0.001065,99046.08,30.57,0.00797404,
1084.981309,0.01011,0.014352,-0.044252,-9.650524,-9.650636,-0.003195,-0.01065,-0.001065,99046.08,30.57,0.00794904,
1084.991409,0.0101,0.030498,-0.041262,-9.638564,-9.638701,-0.00426,-0.00852,0.001065,99046.17,30.57,0.01988404,
1085.001493,0.010084,0.01495,-0.035282,-9.647534,-9.64761,0,-0.005325,-0.00213,99046.17,30.57,0.01097504,
