time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag,,,,-9.823794359
136.831474,0.010211,-0.014364,-0.04788,-9.865674,-9.865801,-0.005325,-0.003195,0.00213,99180.22,25.97,-0.042006641,-0.036534,,,,
136.84156,0.010086,-0.050274,-0.090972,-9.777096,-9.777648,0.005325,-0.005325,0,99180.22,25.97,0.046146359,0.051619,,,,
136.851652,0.010092,-0.028728,-0.045486,-9.829764,-9.829911,-0.001065,-0.005325,0.00213,99180.22,25.97,-0.006116641,-0.000644,,,,
136.861746,0.010094,0.03591,-0.05985,-9.829764,-9.830012,0.001065,-0.003195,0,99180.22,25.97,-0.006217641,-0.000745,,,,
136.87186,0.010114,-0.086184,-0.031122,-9.832158,-9.832585,0.001065,-0.00639,0.005325,99180.22,25.97,-0.008790641,-0.003318,,,,
136.881962,0.010102,0.014364,-0.009576,-9.824976,-9.824991,-0.00213,-0.00426,0.00213,99180.22,25.97,-0.001196641,0.004276,,,,
136.892053,0.010091,0.033516,-0.081396,-9.829764,-9.830158,0.00213,-0.005325,0.00213,99180.22,25.97,-0.006363641,-0.000891,,,,
136.90214,0.010087,-0.01197,-0.057456,-9.848916,-9.849091,0.00213,-0.00639,0.001065,99180.22,25.97,-0.025296641,-0.019824,,,,
136.912253,0.010113,0.031122,0.014364,-9.83934,-9.8394,0.00213,-0.001065,0.001065,99180.22,25.97,-0.015605641,-0.010133,,,,
136.922346,0.010093,-0.033516,-0.043092,-9.83934,-9.839491,0.005325,-0.005325,0,99180.22,25.97,-0.015696641,-0.010224,,,,
136.93245,0.010104,0.052668,-0.009576,-9.786672,-9.786818,-0.00213,-0.00213,0,99180.22,25.97,0.036976359,0.042449,,,,
136.942553,0.010103,-0.028728,-0.057456,-9.841734,-9.841944,0.00426,-0.005325,0.003195,99182.8,25.97,-0.018149641,-0.012677,,,,
136.952667,0.010115,0.033516,-0.05985,-9.829764,-9.830003,0.005325,-0.009585,0.001065,99182.8,25.97,-0.006208641,-0.000736,,,,
136.962757,0.01009,-0.028728,-0.057456,-9.860886,-9.861095,-0.00426,-0.001065,0.001065,99182.8,25.97,-0.037300641,-0.031828,,,,
136.972889,0.010132,-0.033516,-0.050274,-9.801036,-9.801222,0.00639,-0.007455,0.00213,99182.8,25.97,0.022572359,0.028045,,,,
136.983018,0.010129,0.002394,-0.114912,-9.798642,-9.799316,0.00213,-0.00426,0.003195,99182.8,25.97,0.024478359,0.029951,,,,
136.993111,0.010093,-0.016758,0.007182,-9.820188,-9.820205,-0.00213,-0.00213,0.00426,99182.8,25.97,0.003589359,0.009062,,,,
137.003197,0.010086,-0.007182,-0.110124,-9.774702,-9.775325,0.00852,-0.009585,0.003195,99185.43,25.97,0.048469359,0.053942,,,,
137.013299,0.010102,0.043092,-0.064638,-9.865674,-9.86598,-0.003195,0.00213,0.005325,99185.43,25.97,-0.042185641,-0.036713,,,,
137.023468,0.010169,0,-0.08379,-9.79146,-9.791819,0.005325,-0.009585,0.003195,99185.43,25.97,0.031975359,0.037448,,,,
137.033559,0.010091,0.014364,-0.153216,-9.796248,-9.797457,-0.00213,0.001065,0.00426,99185.43,25.97,0.026337359,0.03181,,,,
137.043653,0.010094,0.014364,-0.074214,-9.784278,-9.78457,0.007455,-0.00852,0.003195,99185.43,25.97,0.039224359,0.044697,,,,
137.053747,0.010094,-0.019152,-0.093366,-9.796248,-9.796712,-0.001065,-0.00426,0.00213,99185.43,25.97,0.027082359,0.032555,,,,
137.064115,0.010368,0.004788,-0.213066,-9.808218,-9.810533,0.003195,-0.005325,0.00426,99188.1,25.97,0.013261359,0.018734,,,,
137.074204,0.010089,-0.076608,-0.031122,-9.829764,-9.830112,-0.001065,-0.005325,0.00213,99188.1,25.97,-0.006317641,-0.000845,,,,
137.084332,0.010129,-0.038304,-0.090972,-9.774702,-9.7752,0.003195,-0.007455,0.003195,99188.1,25.97,0.048594359,0.054067,,,,
137.094439,0.010107,-0.07182,-0.03591,-9.836946,-9.837274,0,0,0.003195,99188.1,25.97,-0.013479641,-0.008007,,,,
137.104538,0.010099,-0.105336,-0.055062,-9.820188,-9.820907,0.001065,-0.005325,0.003195,99188.1,25.97,0.002887359,0.00836,,,,
137.114651,0.010113,-0.057456,-0.112518,-9.884826,-9.885633,0.00426,-0.00426,0.00426,99188.1,25.97,-0.061838641,-0.056366,,,,
137.12475,0.010099,-0.055062,-0.07182,-9.856098,-9.856513,-0.00426,-0.001065,0.001065,99188.1,25.97,-0.032718641,-0.027246,,,,
137.134848,0.010099,-0.110124,-0.08379,-9.872856,-9.873826,0.005325,-0.009585,0.00213,99190.74,25.97,-0.050031641,-0.044559,,,,
137.144951,0.010103,-0.028728,-0.026334,-9.892008,-9.892085,-0.003195,-0.003195,0.001065,99190.74,25.97,-0.068290641,-0.062818,,,,
137.155053,0.010102,-0.052668,-0.136458,-9.86328,-9.864365,0.007455,-0.00639,0.00213,99190.74,25.97,-0.040570641,-0.035098,,,,
137.165147,0.010094,-0.004788,-0.117306,-9.82737,-9.828071,-0.001065,-0.00213,0.001065,99190.74,25.97,-0.004276641,0.001196,,,,
137.175295,0.010147,-0.057456,-0.102942,-9.853704,-9.854409,0.001065,-0.005325,0.001065,99190.74,25.97,-0.030614641,-0.025142,,,,
137.185533,0.010239,-0.050274,-0.074214,-9.829764,-9.830173,-0.001065,-0.00639,0.001065,99190.74,25.97,-0.006378641,-0.000906,,,,
137.195628,0.010094,0.031122,-0.158004,-9.822582,-9.823902,-0.00213,-0.001065,0,99190.74,25.97,-0.000107641,0.005365,,,,
137.205736,0.010108,-0.038304,-0.055062,-9.836946,-9.837175,0.003195,-0.00852,-0.001065,99190.74,25.97,-0.013380641,-0.007908,,,,
137.215836,0.0101,0.033516,-0.148428,-9.80343,-9.804611,0,-0.00213,0,99190.74,25.97,0.019183359,0.024656,,,,
137.225951,0.010115,0.01197,-0.038304,-9.832158,-9.83224,-0.00213,-0.001065,0.00213,99190.74,25.97,-0.008445641,-0.002973,,,,
137.236034,0.010083,0.026334,-0.114912,-9.784278,-9.784988,0.00426,-0.00426,0.003195,99190.74,25.97,0.038806359,0.044279,,,,
137.246118,0.010084,-0.014364,-0.04788,-9.834552,-9.834679,0.001065,-0.005325,0.00213,99190.74,25.97,-0.010884641,-0.005412,,,,
137.256223,0.010105,0.050274,0,-9.83934,-9.839468,0.001065,-0.005325,0.003195,99193.31,25.97,-0.015673641,-0.010201,,,,
137.266391,0.010168,-0.03591,-0.122094,-9.822582,-9.823406,0.00213,-0.00213,-0.001065,99193.31,25.97,0.000388359,0.005861,,,,
137.276973,0.010582,0.050274,-0.098154,-9.784278,-9.784899,-0.00213,-0.00426,0.00426,99193.31,25.97,0.038895359,0.044368,,,,
137.287067,0.010095,-0.050274,-0.05985,-9.813006,-9.813317,0.00426,-0.00639,0.003195,99193.31,25.97,0.010477359,0.01595,,,,
137.297146,0.010078,0.004788,-0.153216,-9.796248,-9.797447,0.00213,-0.003195,0.003195,99193.31,25.97,0.026347359,0.03182,,,,
137.30723,0.010084,-0.07182,0.019152,-9.808218,-9.8085,0.00213,-0.00639,0.00213,99193.31,25.97,0.015294359,0.020767,,,,
137.317478,0.010248,-0.055062,-0.074214,-9.760338,-9.760775,0.003195,-0.00426,0.003195,99195.99,25.97,0.063019359,0.068492,,,,
137.327574,0.010096,-0.019152,-0.05985,-9.829764,-9.829965,-0.003195,-0.00213,0,99195.99,25.97,-0.006170641,-0.000698,,,,
137.337781,0.010207,-0.052668,0.01197,-9.765126,-9.765275,0.003195,-0.005325,0,99195.99,25.97,0.058519359,0.063992,,,,
137.347939,0.010158,-0.08379,0.01197,-9.810612,-9.810977,0.005325,-0.005325,0,99195.99,25.97,0.012817359,0.01829,,,,
137.358029,0.01009,-0.004788,-0.062244,-9.870462,-9.870659,-0.00213,-0.00426,-0.001065,99195.99,25.97,-0.046864641,-0.041392,,,,
137.368183,0.010154,-0.067032,-0.021546,-9.808218,-9.808471,0.003195,-0.007455,0,99195.99,25.97,0.015323359,0.020796,,,,
137.37827,0.010087,-0.014364,-0.100548,-9.856098,-9.856621,0.003195,-0.00639,-0.00213,99198.48,25.97,-0.032826641,-0.027354,,,,
137.388359,0.010089,-0.069426,-0.067032,-9.860886,-9.861358,-0.001065,-0.003195,0.00426,99198.48,25.97,-0.037563641,-0.032091,,,,
137.399521,0.011161,-0.093366,-0.07182,-9.832158,-9.832864,0.005325,-0.00852,0.001065,99198.48,25.97,-0.009069641,-0.003597,,,,
137.410179,0.010658,0,-0.160398,-9.841734,-9.843041,-0.001065,-0.005325,0.001065,99198.48,25.97,-0.019246641,-0.013774,,,,
137.421257,0.011078,-0.069426,-0.064638,-9.858492,-9.858948,0.003195,-0.003195,0.00213,99198.48,25.97,-0.035153641,-0.029681,,,,
137.432511,0.011254,0.004788,-0.146034,-9.80343,-9.804519,0.001065,-0.00639,0,99198.48,25.97,0.019275359,0.024748,,,,
137.442618,0.010108,-0.055062,-0.09576,-9.824976,-9.825597,0.001065,-0.00213,0.001065,99201.08,25.97,-0.001802641,0.00367,,,,
137.452726,0.010108,-0.016758,-0.136458,-9.848916,-9.849876,0.005325,-0.00852,0.00639,99201.08,25.97,-0.026081641,-0.020609,,,,
137.462816,0.01009,-0.038304,-0.126882,-9.829764,-9.830657,-0.001065,-0.007455,0.00426,99201.08,25.97,-0.006862641,-0.00139,,,,
137.472908,0.010092,0.038304,-0.10773,-9.82737,-9.828035,0.001065,-0.003195,0.00213,99201.08,25.97,-0.004240641,0.001232,,,,
137.483024,0.010116,-0.043092,-0.033516,-9.836946,-9.837097,-0.001065,-0.003195,0.001065,99201.08,25.97,-0.013302641,-0.00783,,,,
137.493118,0.010093,-0.03591,-0.069426,-9.829764,-9.830075,0.001065,-0.00639,0.003195,99201.08,25.97,-0.006280641,-0.000808,,,,
137.503219,0.010102,0.009576,-0.105336,-9.856098,-9.856666,0.005325,-0.005325,0.00426,99201.08,25.97,-0.032871641,-0.027399,,,,
137.51331,0.010091,-0.03591,-0.055062,-9.8154,-9.81562,0.001065,-0.003195,0.003195,99201.08,25.97,0.008174359,0.013647,,,,
137.523495,0.010185,-0.014364,-0.08379,-9.810612,-9.81098,0.001065,-0.005325,0.00213,99201.08,25.97,0.012814359,0.018287,,,,
137.53373,0.010235,-0.062244,-0.055062,-9.781884,-9.782237,0.005325,-0.00852,0.00426,99201.08,25.97,0.041557359,0.04703,,,,
137.543815,0.010086,-0.014364,-0.138852,-9.832158,-9.833149,-0.001065,-0.007455,0.00426,99201.08,25.97,-0.009354641,-0.003882,,,,
137.555893,0.012078,-0.026334,-0.040698,-9.820188,-9.820308,0,-0.00213,0,99201.08,25.97,0.003486359,0.008959,,,,
137.567242,0.011349,0.03591,-0.038304,-9.777096,-9.777237,0.001065,-0.00426,0.001065,99201.08,25.97,0.046557359,0.05203,,,,
137.578082,0.01084,-0.028728,0.002394,-9.848916,-9.848958,-0.00213,-0.001065,0,99203.8,25.97,-0.025163641,-0.019691,,,,
137.589056,0.010974,-0.007182,-0.040698,-9.880038,-9.880124,0,-0.00426,0.001065,99203.8,25.97,-0.056329641,-0.050857,,,,
137.600225,0.011168,-0.004788,0.026334,-9.834552,-9.834588,0,-0.00213,-0.00213,99203.8,25.97,-0.010793641,-0.005321,,,,
137.611507,0.011282,0.050274,-0.045486,-9.824976,-9.82521,0.00213,-0.005325,-0.001065,99203.8,25.97,-0.001415641,0.004057,,,,
137.622706,0.0112,0.067032,-0.10773,-9.820188,-9.821008,0.003195,-0.00426,-0.003195,99203.8,25.97,0.002786359,0.008259,,,,
137.633799,0.011093,-0.069426,-0.043092,-9.860886,-9.861225,0.003195,-0.007455,0.001065,99206.36,25.97,-0.037430641,-0.031958,,,,
137.64499,0.01119,0.01197,-0.124488,-9.813006,-9.813803,0.00213,-0.00639,-0.00213,99206.36,25.97,0.009991359,0.015464,,,,
137.656123,0.011133,0.007182,-0.10773,-9.846522,-9.847114,-0.00213,-0.00213,0.001065,99206.36,25.97,-0.023319641,-0.017847,,,,
137.667371,0.011248,-0.033516,-0.062244,-9.896796,-9.897048,0.003195,-0.00639,0.001065,99206.36,25.97,-0.073253641,-0.067781,,,,
137.678682,0.011312,-0.057456,-0.098154,-9.848916,-9.849573,0.00213,-0.009585,0,99206.36,25.97,-0.025778641,-0.020306,,,,
137.689726,0.011044,0.026334,-0.086184,-9.848916,-9.849328,0,-0.00426,0.00426,99206.36,25.97,-0.025533641,-0.020061,,,,
137.701025,0.011298,0.004788,-0.090972,-9.822582,-9.823004,0.003195,-0.00426,0.001065,99209,25.97,0.000790359,0.006263,,,,
137.712159,0.011135,-0.062244,-0.126882,-9.820188,-9.821205,0,-0.005325,0.00213,99209,25.97,0.002589359,0.008062,,,,
137.723296,0.011137,-0.031122,-0.08379,-9.829764,-9.83017,-0.001065,-0.00426,0.00213,99209,25.97,-0.006375641,-0.000903,,,,
137.734481,0.011185,-0.055062,-0.081396,-9.824976,-9.825467,0.00426,-0.007455,0.001065,99209,25.97,-0.001672641,0.0038,,,,
137.745629,0.011148,-0.10773,-0.033516,-9.846522,-9.847168,0.00426,-0.00639,0.003195,99209,25.97,-0.023373641,-0.017901,,,,
137.756834,0.011204,-0.062244,-0.09576,-9.8154,-9.816064,0.00213,-0.00426,0.00213,99209,25.97,0.007730359,0.013203,,,,
137.767991,0.011158,-0.074214,-0.057456,-9.865674,-9.86612,-0.001065,-0.00426,0.001065,99211.56,25.97,-0.042325641,-0.036853,,,,
137.779352,0.011361,-0.05985,-0.021546,-9.817794,-9.818,-0.001065,-0.003195,0.003195,99211.56,25.97,0.005794359,0.011267,,,,
137.790516,0.011164,-0.064638,-0.098154,-9.765126,-9.765833,0.00426,-0.00639,0.00213,99211.56,25.97,0.057961359,0.063434,,,,
137.801573,0.011057,-0.090972,0.009576,-9.777096,-9.777524,0,-0.003195,0,99211.56,25.97,0.046270359,0.051743,,,,
137.812911,0.011338,0.004788,-0.067032,-9.77949,-9.779721,0.003195,-0.007455,0.003195,99211.56,25.97,0.044073359,0.049546,,,,
137.823923,0.011012,-0.02394,-0.052668,-9.820188,-9.820358,0,-0.005325,0,99214.17,25.97,0.003436359,0.008909,,,,
137.835156,0.011233,0.04788,0.016758,-9.82737,-9.827501,-0.001065,-0.005325,0.001065,99214.17,25.97,-0.003706641,0.001766,,,,
137.846355,0.011199,-0.026334,-0.098154,-9.844128,-9.844653,0.00426,-0.007455,-0.001065,99214.17,25.97,-0.020858641,-0.015386,,,,
137.857625,0.01127,0.069426,-0.081396,-9.810612,-9.811195,-0.001065,-0.00213,0.001065,99214.17,25.97,0.012599359,0.018072,,,,
137.868643,0.011017,0.016758,-0.146034,-9.796248,-9.797351,0.003195,-0.007455,0,99214.17,25.97,0.026443359,0.031916,,,,
137.880205,0.011562,-0.03591,-0.074214,-9.846522,-9.846867,-0.001065,-0.003195,0.003195,99214.17,25.97,-0.023072641,-0.0176,,,,
137.891177,0.010972,0.112518,-0.1197,-9.77949,-9.78087,-0.001065,-0.00639,0.00213,99214.17,25.97,0.042924359,0.048397,,,,
137.902244,0.011067,-0.016758,-0.05985,-9.813006,-9.813203,0.001065,-0.00426,0.00213,99214.17,25.97,0.010591359,0.016064,,,,
137.913423,0.011179,0.028728,-0.04788,-9.810612,-9.810771,-0.001065,-0.00426,0,99214.17,25.97,0.013023359,0.018496,,,,
137.924706,0.011283,0.033516,-0.074214,-9.82737,-9.827707,0.001065,-0.003195,0.001065,99214.17,25.97,-0.003912641,0.00156,,,,
137.935803,0.011097,0.052668,-0.031122,-9.853704,-9.853894,0,0,0.001065,99214.17,25.97,-0.030099641,-0.024627,,,,
137.946992,0.011188,-0.045486,-0.196308,-9.87525,-9.877306,0.007455,-0.00852,0.00426,99214.17,25.97,-0.053511641,-0.048039,,,,
137.958455,0.011463,0.114912,-0.169974,-9.777096,-9.779249,-0.00426,0,0.00213,99216.73,25.97,0.044545359,0.050018,,,,
137.969329,0.010874,0.043092,-0.153216,-9.836946,-9.838234,0.003195,-0.00426,0.00213,99216.73,25.97,-0.014439641,-0.008967,,,,
137.980559,0.011231,-0.057456,-0.114912,-9.80343,-9.804272,0.00639,-0.01065,0.005325,99216.73,25.97,0.019522359,0.024995,,,,
137.991673,0.011114,-0.014364,-0.165186,-9.664578,-9.666,0.00639,-0.00852,0.003195,99216.73,25.97,0.157794359,0.163267,,,,
138.002902,0.011229,-0.064638,-0.15561,-9.829764,-9.831208,-0.005325,0.003195,0.00426,99216.73,25.97,-0.007413641,-0.001941,,,,
138.014154,0.011252,-0.165186,0.05985,-9.80343,-9.805004,0.005325,-0.003195,0.005325,99216.73,25.97,0.018790359,0.024263,,,,
138.025253,0.011099,0.004788,-0.16758,-9.777096,-9.778533,-0.00213,-0.01065,0.003195,99219.43,25.97,0.045261359,0.050734,,,,
138.036413,0.011159,-0.10773,0.019152,-9.973404,-9.974004,0,-0.003195,0.00213,99219.43,25.97,-0.150209641,-0.144737,,,,
138.047611,0.011198,-0.009576,-0.045486,-9.829764,-9.829874,0.005325,-0.00639,0.00426,99219.43,25.97,-0.006079641,-0.000607,,,,
138.058916,0.011305,-0.160398,-0.007182,-9.789066,-9.790383,0.003195,-0.007455,0.003195,99219.43,25.97,0.033411359,0.038884,,,,
138.070057,0.011141,-0.040698,0.057456,-9.753156,-9.75341,0.001065,0,0.003195,99219.43,25.97,0.070384359,0.075857,,,,
138.081255,0.011198,-0.045486,-0.08379,-9.717246,-9.717714,0.007455,-0.007455,0.001065,99222.08,25.97,0.106080359,0.111553,,,,
138.092356,0.011101,-0.138852,-0.007182,-9.760338,-9.761328,-0.00213,-0.00639,0.001065,99222.08,25.97,0.062466359,0.067939,,,,
138.103532,0.011176,-0.050274,-0.158004,-9.856098,-9.857493,0.00213,-0.005325,0,99222.08,25.97,-0.033698641,-0.028226,,,,
138.114732,0.0112,-0.007182,-0.088578,-9.813006,-9.813408,-0.001065,-0.001065,0.001065,99222.08,25.97,0.010386359,0.015859,,,,
138.125955,0.011223,-0.081396,-0.114912,-9.765126,-9.766141,0.005325,-0.00852,0.00213,99222.08,25.97,0.057653359,0.063126,,,,
138.137529,0.011574,-0.055062,-0.114912,-9.882432,-9.883253,-0.003195,0.001065,0.005325,99222.08,25.97,-0.059458641,-0.053986,,,,
138.148265,0.010736,-0.026334,-0.093366,-9.796248,-9.796728,0.003195,-0.007455,-0.001065,99224.73,25.97,0.027066359,0.032539,,,,
138.159553,0.011288,-0.01197,-0.138852,-9.793854,-9.794846,-0.001065,-0.005325,-0.001065,99224.73,25.97,0.028948359,0.034421,,,,
138.170748,0.011195,-0.050274,-0.158004,-9.894402,-9.895791,0.001065,-0.00639,-0.001065,99224.73,25.97,-0.071996641,-0.066524,,,,
138.181863,0.011114,0.004788,-0.10773,-9.872856,-9.873445,-0.001065,-0.003195,0.001065,99224.73,25.97,-0.049650641,-0.044178,,,,
138.193138,0.011275,-0.064638,-0.081396,-9.820188,-9.820738,0.00213,-0.00426,0.003195,99224.73,25.97,0.003056359,0.008529,,,,
138.20423,0.011092,0.05985,-0.165186,-9.836946,-9.838515,0.00426,-0.00639,0.00213,99224.73,25.97,-0.014720641,-0.009248,,,,
138.215614,0.011383,-0.050274,-0.079002,-9.793854,-9.794302,0.00213,-0.003195,0.001065,99224.73,25.97,0.029492359,0.034965,,,,
138.226554,0.01094,-0.076608,-0.045486,-9.74358,-9.743987,0.003195,-0.00639,0.001065,99224.73,25.97,0.079807359,0.08528,,,,
138.237894,0.01134,0.124488,-0.081396,-9.80343,-9.804558,-0.001065,-0.00213,0.001065,99224.73,25.97,0.019236359,0.024709,,,,
138.249026,0.011133,-0.050274,-0.057456,-9.846522,-9.846818,0.007455,-0.009585,0.003195,99224.73,25.97,-0.023023641,-0.017551,,,,
138.260126,0.0111,-0.01197,-0.064638,-9.808218,-9.808438,0.003195,-0.003195,0.00213,99224.73,25.97,0.015356359,0.020829,,,,
138.271391,0.011265,-0.007182,0.009576,-9.906372,-9.906379,-0.00213,-0.001065,0.001065,99224.73,25.97,-0.082584641,-0.077112,,,,
138.282625,0.011234,0.03591,0.002394,-9.844128,-9.844194,-0.00213,-0.00213,0.00426,99227.41,25.97,-0.020399641,-0.014927,,,,
138.293749,0.011123,-0.009576,-0.01197,-9.832158,-9.83217,0.005325,-0.01065,-0.001065,99227.41,25.97,-0.008375641,-0.002903,,,,
138.304863,0.011115,0.038304,0.026334,-9.872856,-9.872965,-0.003195,-0.001065,0.001065,99227.41,25.97,-0.049170641,-0.043698,,,,
138.316059,0.011195,0.064638,0.01197,-9.79146,-9.791681,0.00213,-0.00639,0,99227.41,25.97,0.032113359,0.037586,,,,
138.327331,0.011272,-0.016758,-0.13167,-9.781884,-9.782784,0.00426,-0.007455,0.00426,99227.41,25.97,0.041010359,0.046483,,,,
138.338555,0.011224,-0.016758,-0.043092,-9.810612,-9.810721,0.00213,-0.00426,0.003195,99230.06,25.97,0.013073359,0.018546,,,,
138.349721,0.011166,-0.043092,-0.105336,-9.801036,-9.801697,0.001065,-0.00213,0.00213,99230.06,25.97,0.022097359,0.02757,,,,
138.3608,0.011079,-0.064638,-0.004788,-9.789066,-9.789281,-0.001065,-0.00213,0.001065,99230.06,25.97,0.034513359,0.039986,,,,
138.371994,0.011194,0.014364,-0.112518,-9.77949,-9.780148,0.003195,-0.00852,0.001065,99230.06,25.97,0.043646359,0.049119,,,,
138.383225,0.01123,-0.114912,0.007182,-9.856098,-9.85677,-0.00426,0.001065,0.00213,99230.06,25.97,-0.032975641,-0.027503,,,,
138.394663,0.011438,-0.038304,-0.045486,-9.786672,-9.786853,0.00426,-0.00852,0.001065,99230.06,25.97,0.036941359,0.042414,,,,
138.405571,0.010908,-0.081396,-0.117306,-9.82737,-9.828407,0,-0.00213,0.001065,99232.62,25.97,-0.004612641,0.00086,,,,
138.416754,0.011183,-0.050274,-0.03591,-9.848916,-9.84911,0.00213,0,0.001065,99232.62,25.97,-0.025315641,-0.019843,,,,
138.427923,0.01117,-0.07182,-0.153216,-9.793854,-9.795316,0.003195,-0.01065,-0.00213,99232.62,25.97,0.028478359,0.033951,,,,
138.439235,0.011311,-0.122094,-0.09576,-9.872856,-9.874075,-0.001065,-0.003195,0.003195,99232.62,25.97,-0.050280641,-0.044808,,,,
138.45032,0.011085,-0.064638,-0.16758,-9.786672,-9.78832,0.003195,-0.005325,0.001065,99232.62,25.97,0.035474359,0.040947,,,,
138.461487,0.011167,-0.069426,-0.117306,-9.796248,-9.797196,0,-0.00213,0.001065,99232.62,25.97,0.026598359,0.032071,,,,
138.472858,0.01137,-0.079002,-0.064638,-9.793854,-9.794386,0.003195,-0.00639,0.00213,99235.22,25.97,0.029408359,0.034881,,,,
138.483877,0.011019,-0.040698,-0.150822,-9.85131,-9.852549,0,-0.00426,0.003195,99235.22,25.97,-0.028754641,-0.023282,,,,
138.495046,0.011169,0.002394,-0.07182,-9.820188,-9.820451,0.003195,-0.005325,0.00213,99235.22,25.97,0.003343359,0.008816,,,,
