time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,ag,ag.old,,
2025.089748,0.011312,-0.040698,-0.050274,-9.880038,-9.88025,0.001065,-0.011715,0.00213,98931.12,25.78,-0.057133963,-0.050983,,
2025.100822,0.011074,-0.031122,-0.031122,-9.86328,-9.863378,0,-0.00639,0.005325,98931.12,25.78,-0.040261963,-0.034111,,
2025.112035,0.011213,-0.076608,0.026334,-9.817794,-9.818128,0.001065,-0.007455,0.003195,98931.12,25.78,0.004988037,0.011139,,
2025.122345,0.010309,-0.136458,0.04788,-9.844128,-9.84519,0.00213,-0.00639,0.00213,98931.12,25.78,-0.022073963,-0.015923,,
2025.132475,0.010131,-0.158004,0.098154,-9.786672,-9.78844,0,-0.00426,-0.001065,98931.12,25.78,0.034676037,0.040827,,
2025.142557,0.010081,-0.19152,0.098154,-9.726822,-9.729202,0.00426,-0.007455,0.003195,98931.12,25.78,0.093914037,0.100065,,
2025.15269,0.010134,-0.205884,0.10773,-9.750762,-9.75353,0,-0.00426,0,98930.93,25.78,0.069586037,0.075737,,
2025.162774,0.010084,-0.138852,0.062244,-9.817794,-9.818973,0.001065,-0.00426,0.001065,98930.93,25.78,0.004143037,0.010294,,
2025.172873,0.010099,-0.105336,0.040698,-9.798642,-9.799293,0.001065,-0.00426,-0.00213,98930.93,25.78,0.023823037,0.029974,,
2025.182981,0.010108,-0.110124,-0.016758,-9.829764,-9.830395,0.003195,-0.00426,0,98930.93,25.78,-0.007278963,-0.001128,,
2025.193093,0.010112,-0.10773,-0.019152,-9.872856,-9.873462,0.00213,-0.005325,-0.001065,98930.93,25.78,-0.050345963,-0.044195,,
2025.203285,0.010192,-0.064638,-0.019152,-9.894402,-9.894632,-0.001065,-0.005325,-0.001065,98930.93,25.78,-0.071515963,-0.065365,,
2025.213436,0.010151,-0.064638,-0.026334,-9.860886,-9.861133,0.001065,-0.00639,0.00213,98930.85,25.78,-0.038016963,-0.031866,,
2025.223531,0.010095,-0.064638,-0.03591,-9.848916,-9.849194,0.00213,-0.00639,0.001065,98930.85,25.78,-0.026077963,-0.019927,,
2025.233651,0.01012,-0.110124,0,-9.805824,-9.806442,0,-0.005325,0.00213,98930.85,25.78,0.016674037,0.022825,,
2025.243744,0.010093,-0.079002,-0.004788,-9.86328,-9.863598,0.001065,-0.00852,0.00213,98930.85,25.78,-0.040481963,-0.034331,,
2025.253849,0.010106,0.028728,-0.045486,-9.801036,-9.801184,0.00426,-0.00213,0.00426,98930.85,25.78,0.021932037,0.028083,,
2025.264075,0.010225,-0.028728,-0.038304,-9.832158,-9.832275,0.00213,-0.00852,0.00213,98930.85,25.78,-0.009158963,-0.003008,,
2025.274265,0.010191,-0.021546,0,-9.846522,-9.846546,0.003195,-0.007455,0.00213,98930.85,25.78,-0.023429963,-0.017279,,
2025.284363,0.010098,-0.01197,-0.033516,-9.824976,-9.82504,0,-0.003195,0.00426,98930.85,25.78,-0.001923963,0.004227,,
2025.294578,0.010215,0.007182,-0.019152,-9.820188,-9.820209,0.00213,-0.00852,0.00213,98930.85,25.78,0.002907037,0.009058,,
2025.304668,0.01009,-0.045486,0.02394,-9.805824,-9.805959,0,-0.00639,0.00426,98930.85,25.78,0.017157037,0.023308,,
