time,dt,accel_x,accel_y,accel_z,union_g,gyro_x,gyro_y,gyro_z,pressure,temp,,
184.743756,0.011145,-0.028106,-0.090298,-9.519562,-9.520032,-0.007455,-0.005325,0.001065,98995.73,32.59,0.13855304,
184.754928,0.011172,0.01196,-0.070564,-9.577568,-9.577835,-0.00426,-0.00639,0.00213,98995.73,32.59,0.08075004,
184.766074,0.011147,0.00598,-0.098072,-9.572186,-9.57269,-0.00426,-0.005325,-0.001065,98995.73,32.59,0.08589504,
184.777224,0.01115,0.013156,-0.065182,-9.569794,-9.570025,-0.00213,-0.00852,0.001065,98995.73,32.59,0.08856004,
184.788496,0.011271,0.044252,-0.054418,-9.599694,-9.59995,-0.003195,-0.00639,-0.003195,98995.73,32.59,0.05863504,
184.799639,0.011143,0.059202,-0.07774,-9.643348,-9.643843,-0.00426,-0.00639,-0.001065,98995.73,32.59,0.01474204,
184.810842,0.011203,0.041262,-0.093288,-9.617036,-9.617577,-0.00213,-0.00426,0.001065,98995.73,32.59,0.04100804,
184.822046,0.011204,0.055016,-0.0897,-9.651122,-9.651696,-0.00213,-0.00426,-0.00213,98995.81,32.59,0.00688904,
184.833186,0.011139,0.099268,-0.07475,-9.71451,-9.715305,-0.00426,-0.01278,-0.00213,98995.81,32.59,-0.05671996,
184.844471,0.011286,0.012558,-0.082524,-9.684012,-9.684372,-0.00426,0,0,98995.81,32.59,-0.02578696,
184.855723,0.011252,0.0299,-0.09867,-9.75637,-9.756915,-0.00426,-0.007455,-0.00213,98995.81,32.59,-0.09832996,
184.866728,0.011005,0.063388,-0.039468,-9.707334,-9.707621,-0.003195,-0.01065,0,98995.81,32.59,-0.04903596,
184.877887,0.011159,-0.029302,-0.05382,-9.72348,-9.723673,-0.00213,0.001065,0,98995.81,32.59,-0.06508796,
184.889098,0.011211,0.034684,-0.051428,-9.755174,-9.755371,-0.001065,-0.01278,-0.001065,98995.81,32.59,-0.09678596,
184.900444,0.011346,0.01495,-0.02392,-9.7773,-9.777341,-0.00213,0.001065,-0.00213,98995.81,32.59,-0.11875596,
184.911662,0.011219,-0.017342,-0.026312,-9.709726,-9.709777,-0.001065,-0.013845,-0.00213,98995.81,32.59,-0.05119196,
184.92268,0.011017,0.01495,-0.031096,-9.785672,-9.785733,-0.00213,-0.009585,-0.00213,98995.81,32.59,-0.12714796,
184.933856,0.011176,0.025116,-0.050232,-9.782084,-9.782245,-0.001065,-0.00852,0,98995.82,32.59,-0.12365996,
184.9451,0.011244,-0.065182,-0.03887,-9.667866,-9.668164,-0.00426,-0.001065,0.00213,98995.82,32.59,-0.00957896,
184.956277,0.011177,0.037076,-0.007774,-9.768928,-9.769001,-0.00213,-0.011715,0.001065,98995.82,32.59,-0.11041596,
184.9674,0.011122,-0.079534,0.058006,-9.794044,-9.794539,-0.003195,-0.005325,0,98995.82,32.59,-0.13595396,
184.978727,0.011327,-0.105846,-0.004186,-9.613448,-9.614032,-0.00213,-0.001065,0.001065,98995.82,32.59,0.04455304,
184.989822,0.011096,0.050232,0.035282,-9.817964,-9.818156,-0.00426,-0.01065,0.001065,98995.82,32.59,-0.15957096,
185.000944,0.011122,-0.010166,0.106444,-9.704942,-9.705531,-0.00213,-0.011715,0.001065,98995.82,32.59,-0.04694596,
185.012165,0.011221,-0.088504,0.082524,-9.676238,-9.676995,-0.001065,-0.00639,-0.001065,98995.82,32.59,-0.01840996,
185.023382,0.011217,0.05681,0.206908,-9.82215,-9.824493,-0.00426,-0.011715,0.00213,98995.82,32.59,-0.16590796,
185.0345,0.011118,0.001794,0.043654,-9.58594,-9.58604,-0.00213,-0.00213,0,98995.82,32.59,0.07254504,
185.045812,0.011312,0.076544,0.022126,-9.797034,-9.797358,-0.00639,-0.00426,0.00426,98996.04,32.59,-0.13877296,
185.056924,0.011113,0.070564,0.095082,-9.725274,-9.725995,-0.00426,-0.011715,0.003195,98996.04,32.59,-0.06740996,
185.068082,0.011158,0.002392,0.069368,-9.646936,-9.647186,-0.001065,0.001065,0,98996.04,32.59,0.01139904,
185.0793,0.011218,0.081926,0.018538,-9.700756,-9.70112,-0.005325,-0.01491,0.003195,98996.04,32.59,-0.04253496,
185.090413,0.011114,0.06578,-0.010764,-9.688796,-9.689025,-0.005325,-0.00213,0,98996.04,32.59,-0.03043996,
185.101603,0.01119,0.040664,0.075946,-9.596704,-9.597091,-0.007455,-0.003195,-0.00213,98996.04,32.59,0.06149404,
185.112822,0.011219,0.047242,0.007774,-9.593714,-9.593833,-0.00852,-0.01491,0.001065,98996.04,32.59,0.06475204,
185.124063,0.011241,0.000598,-0.022724,-9.55604,-9.556067,-0.00639,-0.00213,0.005325,98996.04,32.59,0.10251804,
185.135144,0.011081,0.037076,-0.03588,-9.578166,-9.578305,-0.007455,-0.00639,-0.003195,98996.04,32.59,0.08028004,
185.146525,0.011381,0.004784,-0.06578,-9.551256,-9.551484,-0.00426,-0.00639,-0.003195,98996.04,32.59,0.10710104,
185.157518,0.010993,-0.025714,-0.058006,-9.54109,-9.541301,-0.001065,-0.00852,0.001065,98996.23,32.58,0.11728404,
185.168718,0.0112,0.034086,-0.087308,-9.557834,-9.558294,-0.005325,-0.005325,-0.001065,98996.23,32.58,0.10029104,
185.179894,0.011176,0.005382,-0.08671,-9.55006,-9.550455,-0.005325,-0.01065,-0.003195,98996.23,32.58,0.10813004,
185.191086,0.011192,-0.028106,-0.054418,-9.52614,-9.526337,-0.00426,-0.00852,0.001065,98996.23,32.58,0.13224804,
185.202268,0.011182,-0.001794,-0.06578,-9.591322,-9.591548,-0.007455,-0.00639,-0.001065,98996.23,32.58,0.06703704,
185.213488,0.01122,0.000598,-0.082524,-9.535708,-9.536065,-0.001065,-0.00639,0,98996.23,32.58,0.12252004,
185.225231,0.011743,0.001794,-0.074152,-9.60687,-9.607156,-0.005325,-0.00639,-0.001065,98996.23,32.58,0.05142904,
185.235877,0.010646,0.042458,-0.071162,-9.603282,-9.60364,-0.00426,-0.01491,-0.00426,98996.23,32.58,0.05494504,
185.246126,0.010249,0.007176,-0.07475,-9.611654,-9.611947,-0.003195,-0.00213,-0.001065,98996.23,32.58,0.04663804,
185.258171,0.012045,0.02093,-0.05382,-9.614046,-9.614219,-0.005325,-0.00639,-0.001065,98996.23,32.58,0.04436604,
185.269393,0.011222,0.036478,-0.040066,-9.661288,-9.66144,-0.005325,-0.00639,-0.001065,98996.41,32.58,-0.00285496,
185.280596,0.011203,0.039468,-0.046644,-9.684012,-9.684205,-0.00639,-0.00852,0.001065,98996.41,32.58,-0.02561996,
185.291857,0.011261,0.020332,-0.052624,-9.704942,-9.705106,-0.003195,-0.007455,-0.00213,98996.41,32.58,-0.04652096,
185.30298,0.011123,0.037076,-0.066378,-9.718696,-9.718993,-0.001065,-0.00426,0.00213,98996.41,32.58,-0.06040796,
185.317145,0.014165,0.025714,-0.052026,-9.718696,-9.718869,-0.005325,-0.00852,0.001065,98996.41,32.58,-0.06028396,
185.327241,0.010096,0.030498,-0.055016,-9.697168,-9.697372,-0.005325,-0.009585,0.00213,98996.41,32.58,-0.03878696,
185.337353,0.010112,0.004186,-0.05681,-9.739028,-9.739195,-0.00639,0,0,98996.41,32.58,-0.08060996,
185.347719,0.010366,0.018538,-0.057408,-9.724676,-9.724863,-0.00426,-0.01065,0,98996.41,32.58,-0.06627796,
185.35886,0.011141,0.013156,-0.043056,-9.778496,-9.7786,-0.005325,-0.007455,-0.003195,98996.41,32.58,-0.12001496,
185.370065,0.011205,-0.00598,-0.021528,-9.755772,-9.755798,-0.005325,-0.007455,0,98996.41,32.58,-0.09721296,
185.381414,0.011349,0.01794,-0.0299,-9.733048,-9.73311,-0.003195,-0.00426,-0.001065,98996.41,32.58,-0.07452496,
185.392629,0.011215,0.031096,-0.039468,-9.707932,-9.708062,-0.005325,-0.007455,0.00213,98996.55,32.58,-0.04947696,
185.403668,0.011039,0.016146,-0.044252,-9.704344,-9.704458,-0.00639,-0.009585,0.00213,98996.55,32.58,-0.04587296,
185.414787,0.011119,-0.019136,-0.029302,-9.661288,-9.661351,-0.003195,-0.007455,0.001065,98996.55,32.58,-0.00276596,
185.425949,0.011162,-0.014352,-0.015548,-9.664278,-9.664301,-0.003195,-0.003195,0.001065,98996.55,32.58,-0.00571596,
185.437127,0.011178,0.01196,-0.030498,-9.651122,-9.651178,-0.00213,-0.01065,0.00213,98996.55,32.58,0.00740704,
185.448373,0.011246,-0.007774,-0.039468,-9.63079,-9.630874,-0.003195,-0.001065,0.001065,98996.55,32.58,0.02771104,
185.458832,0.010458,-0.02392,-0.0299,-9.611056,-9.611132,-0.005325,-0.005325,0.003195,98996.55,32.58,0.04745304,
185.470808,0.011976,-0.057408,-0.0299,-9.701354,-9.70157,-0.00213,-0.00639,0,98996.55,32.58,-0.04298496,
185.482155,0.011347,-0.024518,0.002392,-9.688796,-9.688827,-0.005325,-0.00639,0.00213,98996.55,32.58,-0.03024196,
185.493093,0.010939,-0.064584,0.019136,-9.677434,-9.677668,-0.005325,-0.00639,0.001065,98996.55,32.58,-0.01908296,
185.504595,0.011502,-0.046046,-0.011362,-9.66966,-9.669776,-0.00213,-0.003195,0.003195,98996.54,32.58,-0.01119096,
185.515542,0.010946,0.001794,-0.033488,-9.707334,-9.707392,-0.003195,-0.009585,-0.001065,98996.54,32.58,-0.04880696,
185.526616,0.011074,-0.002392,-0.008372,-9.703746,-9.70375,-0.00426,-0.005325,0.00213,98996.54,32.58,-0.04516496,
185.537838,0.011222,-0.01196,0.019136,-9.64574,-9.645766,-0.003195,-0.007455,0.003195,98996.54,32.58,0.01281904,
185.549221,0.011382,-0.022724,0.018538,-9.643348,-9.643393,-0.00426,0.001065,0.00213,98996.54,32.58,0.01519204,
185.560199,0.010978,0.057408,-0.03588,-9.62481,-9.625048,-0.00639,-0.01704,0,98996.54,32.58,0.03353704,
185.571467,0.011268,0.081926,-0.030498,-9.601488,-9.601886,-0.00426,0.003195,0.003195,98996.54,32.58,0.05669904,
185.582561,0.011094,0.09568,-0.018538,-9.618232,-9.618726,-0.00639,-0.007455,0.00426,98996.54,32.58,0.03985904,
185.593775,0.011215,0.045448,-0.010764,-9.620624,-9.620737,-0.003195,-0.007455,0.001065,98996.54,32.58,0.03784804,
185.605159,0.011384,0.055614,0.01495,-9.60089,-9.601063,-0.005325,-0.00213,0.003195,98996.54,32.58,0.05752204,
185.616334,0.011175,0.106444,-0.060996,-9.57697,-9.577756,-0.00852,-0.01278,-0.001065,98996.66,32.58,0.08082904,
185.627395,0.01106,0.08372,-0.027508,-9.542286,-9.542693,-0.00639,-0.001065,0.001065,98996.66,32.58,0.11589204,
185.638591,0.011196,0.072358,-0.048438,-9.58893,-9.589325,-0.00426,-0.00639,-0.003195,98996.66,32.58,0.06926004,
185.649987,0.011396,0.093886,-0.079534,-9.542286,-9.543079,-0.00426,-0.007455,0,98996.66,32.58,0.11550604,
185.660847,0.01086,0.021528,-0.009568,-9.557236,-9.557265,-0.00639,-0.00639,-0.001065,98996.66,32.58,0.10132004,
185.67208,0.011233,0.019136,-0.060996,-9.565608,-9.565822,-0.003195,-0.003195,0,98996.66,32.58,0.09276304,
185.683372,0.011292,0.06578,-0.05382,-9.59491,-9.595286,-0.007455,-0.01065,-0.00213,98996.66,32.58,0.06329904,
185.694483,0.011111,0.026312,-0.04485,-9.61584,-9.615981,-0.00426,-0.00639,0,98996.66,32.58,0.04260404,
185.705726,0.011243,-0.024518,-0.031096,-9.578764,-9.578846,-0.00426,-0.00639,0.001065,98996.66,32.58,0.07973904,
185.717197,0.01147,0,-0.055016,-9.660092,-9.660249,-0.005325,-0.013845,-0.001065,98996.66,32.58,-0.00166396,
185.7282,0.011004,-0.007774,-0.007774,-9.671454,-9.67146,-0.00639,-0.007455,-0.001065,98996.75,32.58,-0.01287496,
185.739234,0.011033,-0.079534,-0.02093,-9.69657,-9.696919,-0.00639,-0.007455,-0.00213,98996.75,32.58,-0.03833396,
185.750847,0.011613,-0.042458,-0.026312,-9.736636,-9.736764,-0.00426,-0.00426,-0.00213,98996.75,32.58,-0.07817896,
185.761743,0.010896,-0.040066,-0.025116,-9.733646,-9.733761,-0.005325,-0.00852,-0.003195,98996.75,32.58,-0.07517596,
185.772813,0.01107,-0.024518,-0.021528,-9.7175,-9.717555,-0.00426,-0.00639,-0.00213,98996.75,32.58,-0.05896996,
185.784079,0.011266,-0.029302,-0.042458,-9.749792,-9.749928,-0.007455,-0.007455,-0.001065,98996.75,32.58,-0.09134296,
185.795198,0.011119,-0.025714,-0.04186,-9.796436,-9.796559,-0.005325,-0.00852,-0.001065,98996.75,32.58,-0.13797396,
185.80627,0.011072,-0.006578,-0.014352,-9.776104,-9.776117,-0.005325,-0.00639,-0.001065,98996.75,32.58,-0.11753196,
185.817474,0.011204,-0.015548,-0.016146,-9.788064,-9.78809,-0.00213,-0.00639,0.001065,98996.75,32.58,-0.12950496,
185.828643,0.011169,0.042458,-0.037674,-9.737832,-9.737997,-0.007455,-0.00639,0,98996.75,32.58,-0.07941196,
185.839914,0.011271,0.04485,-0.031096,-9.704942,-9.705095,-0.003195,-0.007455,0,98997.06,32.58,-0.04650996,
185.851075,0.011161,0.062192,-0.081926,-9.733048,-9.733591,-0.005325,-0.007455,0.001065,98997.06,32.58,-0.07500596,
185.862346,0.011272,0.075946,-0.049036,-9.730656,-9.731076,-0.00213,-0.01065,0.001065,98997.06,32.58,-0.07249096,
185.873565,0.011218,0.027508,-0.051428,-9.703148,-9.703323,-0.00639,-0.00639,-0.00213,98997.06,32.58,-0.04473796,
185.884696,0.011132,0.027508,-0.019734,-9.700158,-9.700217,-0.00426,-0.003195,-0.001065,98997.06,32.58,-0.04163196,
185.895775,0.011078,0.07176,-0.065182,-9.646936,-9.647423,-0.003195,-0.009585,-0.00213,98997.06,32.58,0.01116204,
185.906987,0.011213,0.051428,-0.059202,-9.619428,-9.619748,-0.005325,-0.003195,0,98997.06,32.58,0.03883704,
185.918109,0.011122,0.05083,-0.052026,-9.62481,-9.625085,-0.00426,-0.00852,0.001065,98997.06,32.58,0.03350004,
185.929427,0.011318,0.037674,-0.026312,-9.601488,-9.601598,-0.00639,-0.007455,-0.001065,98997.06,32.58,0.05698704,
185.940623,0.011196,0.066976,0.019734,-9.595508,-9.595762,-0.003195,-0.00639,-0.003195,98997.06,32.58,0.06282304,
185.952587,0.011964,-0.034684,-0.024518,-9.653514,-9.653607,-0.003195,-0.00852,-0.001065,98997.06,32.58,0.00497804,
185.962916,0.010329,-0.049036,-0.048438,-9.532718,-9.532967,-0.00426,-0.00213,0.001065,98997.09,32.58,0.12561804,
185.974067,0.01115,0.056212,0.013754,-9.581156,-9.581331,-0.005325,-0.009585,0,98997.09,32.58,0.07725404,
185.985292,0.011225,0.02392,-0.040664,-9.527934,-9.528051,-0.003195,-0.01278,0.001065,98997.09,32.58,0.13053404,
185.996538,0.011246,0.022724,-0.031096,-9.570392,-9.570469,-0.00639,0.003195,-0.00213,98997.09,32.58,0.08811604,
186.007627,0.011088,-0.02392,0.00897,-9.610458,-9.610492,-0.003195,-0.018105,0.001065,98997.09,32.58,0.04809304,
186.018802,0.011175,-0.080132,-0.04784,-9.51717,-9.517628,-0.005325,-0.003195,-0.001065,98997.09,32.58,0.14095704,
186.029917,0.011115,0.00299,-0.03289,-9.568,-9.568057,-0.007455,-0.00426,0,98997.09,32.58,0.09052804,
186.041145,0.011228,0.043654,-0.018538,-9.60089,-9.601007,-0.00639,-0.015975,-0.001065,98997.09,32.58,0.05757804,
186.052317,0.011172,-0.052026,0.007176,-9.532718,-9.532863,-0.00426,-0.001065,0,98997.09,32.58,0.12572204,
186.063575,0.011258,0.007176,-0.07774,-9.53212,-9.53244,-0.005325,-0.01278,0,98997.09,32.58,0.12614504,
186.07492,0.011344,0.07774,-0.041262,-9.597302,-9.597706,-0.00639,-0.00426,-0.003195,98997.08,32.58,0.06087904,
186.085891,0.010972,0.001196,-0.04186,-9.614644,-9.614735,-0.00426,-0.01065,-0.00426,98997.08,32.58,0.04385004,
186.097081,0.011189,0.064584,-0.071162,-9.671454,-9.671931,-0.005325,0.001065,-0.001065,98997.08,32.58,-0.01334596,
186.108328,0.011248,0.087906,0.014352,-9.654112,-9.654523,-0.005325,-0.01065,-0.00213,98997.08,32.58,0.00406204,
186.119529,0.0112,0.019136,-0.061594,-9.67265,-9.672865,-0.00639,-0.00639,-0.001065,98997.08,32.58,-0.01427996,
186.130629,0.0111,0.013156,-0.02691,-9.691188,-9.691234,-0.005325,-0.007455,-0.00213,98997.08,32.58,-0.03264896,
186.141901,0.011272,0.05681,-0.037076,-9.734244,-9.73448,-0.005325,-0.00852,-0.001065,98997.08,32.58,-0.07589496,
186.152971,0.01107,0.013754,-0.020332,-9.782084,-9.782115,-0.00852,-0.001065,-0.001065,98997.08,32.58,-0.12352996,
186.164262,0.011291,-0.024518,-0.026312,-9.739626,-9.739692,-0.00426,-0.007455,-0.00213,98997.08,32.58,-0.08110696,
186.175463,0.011201,0.01794,-0.098072,-9.788064,-9.788572,-0.00639,-0.00852,0,98997.08,32.58,-0.12998696,
186.186576,0.011112,-0.069966,-0.020332,-9.713912,-9.714185,-0.003195,-0.009585,0.001065,98997.3,32.58,-0.05559996,
186.197737,0.011161,-0.025116,-0.031096,-9.776104,-9.776186,-0.007455,-0.00426,0.00213,98997.3,32.58,-0.11760096,
186.208883,0.011146,-0.0299,-0.0598,-9.773114,-9.773343,-0.00639,-0.01491,0.00213,98997.3,32.58,-0.11475796,
186.220087,0.011204,-0.09867,-0.053222,-9.77431,-9.774953,-0.003195,-0.001065,0.001065,98997.3,32.58,-0.11636796,
186.231294,0.011206,-0.040664,-0.031694,-9.724676,-9.724813,-0.005325,-0.00852,0.00213,98997.3,32.58,-0.06622796,
186.242436,0.011143,0.00598,-0.076544,-9.76235,-9.762652,-0.005325,-0.01065,0.00213,98997.3,32.58,-0.10406696,
186.253625,0.011189,-0.027508,-0.02691,-9.701354,-9.70143,-0.003195,-0.00852,0.005325,98997.3,32.58,-0.04284496,
186.264879,0.011254,0.05382,-0.095082,-9.706736,-9.707351,-0.00426,-0.005325,0.00213,98997.3,32.58,-0.04876596,
186.276022,0.011143,0.029302,-0.044252,-9.7474,-9.747544,-0.003195,-0.00426,0.00213,98997.3,32.58,-0.08895896,
186.287474,0.011452,-0.021528,-0.058604,-9.627202,-9.627404,-0.005325,-0.00852,0.003195,98997.3,32.58,0.03118104,
186.298363,0.010889,0.04186,-0.010764,-9.70255,-9.702646,-0.00213,-0.00213,0.003195,98997.42,32.58,-0.04406096,
186.309704,0.011341,0.071162,-0.119002,-9.670856,-9.67185,-0.005325,-0.011715,0.001065,98997.42,32.58,-0.01326496,
186.320846,0.011142,0.006578,-0.00299,-9.66667,-9.666673,-0.00213,-0.00426,0.00213,98997.42,32.58,-0.00808796,
186.331927,0.011081,0.037674,-0.097474,-9.658298,-9.658863,-0.005325,-0.00426,0.003195,98997.42,32.58,-0.00027796,
186.343115,0.011188,0.040664,-0.11661,-9.552452,-9.55325,-0.003195,-0.018105,0,98997.42,32.58,0.10533504,
186.354469,0.011354,0.030498,0.00299,-9.57099,-9.571039,-0.005325,0.003195,0.001065,98997.42,32.58,0.08754604,
186.36555,0.011081,0.0598,-0.069368,-9.570392,-9.57083,0,-0.01278,0.001065,98997.42,32.58,0.08775504,
186.376897,0.011347,0.058604,-0.067574,-9.575774,-9.576192,-0.003195,-0.009585,0.00213,98997.42,32.58,0.08239304,
186.387871,0.010974,0.02392,-0.022126,-9.489662,-9.489718,-0.005325,0,0.001065,98997.42,32.58,0.16886704,
186.399083,0.011212,0.063388,-0.05083,-9.529728,-9.530074,-0.005325,-0.01278,0.00213,98997.42,32.58,0.12851104,
186.4103,0.011217,0.059202,-0.033488,-9.559628,-9.55987,-0.007455,-0.009585,-0.00213,98997.36,32.58,0.09871504,
186.421431,0.011131,0.002392,0.031694,-9.566804,-9.566857,-0.003195,-0.003195,0.00213,98997.36,32.58,0.09172804,
186.431528,0.010097,0.022126,0.031694,-9.560226,-9.560304,-0.005325,-0.00639,-0.003195,98997.36,32.58,0.09828104,
186.441621,0.010093,0.066378,-0.031694,-9.569196,-9.569479,-0.005325,-0.007455,0,98997.36,32.58,0.08910604,
186.451725,0.010104,0.008372,-0.011362,-9.530326,-9.530336,-0.005325,-0.005325,0,98997.36,32.58,0.12824904,
186.461839,0.010113,-0.007176,-0.039468,-9.634378,-9.634462,-0.00426,-0.005325,-0.001065,98997.36,32.58,0.02412304,
186.471927,0.010089,0.037674,-0.022126,-9.626006,-9.626105,-0.00639,-0.009585,-0.001065,98997.36,32.58,0.03248004,
186.482019,0.010092,0.008372,0.010764,-9.611056,-9.611066,-0.005325,-0.007455,-0.001065,98997.36,32.58,0.04751904,
186.492161,0.010142,-0.035282,0.026312,-9.676238,-9.676338,-0.005325,-0.003195,-0.001065,98997.36,32.58,-0.01775296,
186.502293,0.010132,-0.010764,-0.007176,-9.712716,-9.712725,-0.001065,-0.01278,-0.00213,98997.36,32.58,-0.05413996,
186.512377,0.010083,-0.001794,-0.013754,-9.664876,-9.664886,-0.00426,-0.00213,-0.001065,98997.36,32.58,-0.00630096,
186.525274,0.012897,0.002392,-0.007774,-9.737234,-9.737237,-0.005325,0.001065,-0.003195,98997.4,32.58,-0.07865196,
186.535357,0.010084,0.013754,0.016744,-9.72049,-9.720514,-0.00426,-0.015975,-0.001065,98997.4,32.58,-0.06192896,
186.545457,0.0101,-0.002392,-0.004186,-9.731852,-9.731853,-0.003195,-0.003195,-0.001065,98997.4,32.58,-0.07326796,
186.555678,0.010221,-0.01196,-0.009568,-9.747998,-9.74801,-0.00426,-0.011715,-0.001065,98997.4,32.58,-0.08942496,
186.566907,0.011229,0.026312,0.025714,-9.755772,-9.755841,-0.003195,-0.00426,0,98997.4,32.58,-0.09725596,
186.578024,0.011116,0.012558,-0.008372,-9.725872,-9.725884,-0.005325,-0.009585,0,98997.4,32.58,-0.06729896,
186.589181,0.011158,-0.002392,0.00598,-9.74142,-9.741422,-0.009585,-0.005325,-0.003195,98997.4,32.58,-0.08283696,
186.600408,0.011226,0.016146,0.02691,-9.763546,-9.763596,-0.00213,-0.00639,0.00213,98997.4,32.58,-0.10501096,
186.611642,0.011234,-0.001794,-0.047242,-9.743214,-9.743329,-0.00639,-0.007455,0.00213,98997.4,32.58,-0.08474396,
186.622789,0.011148,0.004186,-0.013156,-9.758762,-9.758772,-0.00639,-0.007455,0,98997.4,32.58,-0.10018696,
186.634006,0.011216,0.036478,-0.055016,-9.73245,-9.732674,-0.005325,-0.00426,0.001065,98997.4,32.58,-0.07408896,
186.645169,0.011163,0.018538,-0.037076,-9.733048,-9.733136,-0.005325,-0.007455,0.001065,98997.5,32.58,-0.07455096,
186.656399,0.01123,0.036478,-0.08372,-9.698962,-9.699392,-0.00639,-0.00852,0.001065,98997.5,32.58,-0.04080696,
186.667536,0.011137,0.066976,-0.057408,-9.698364,-9.698765,-0.00426,-0.005325,0,98997.5,32.58,-0.04017996,
186.678625,0.011089,0.037674,-0.080132,-9.69059,-9.690995,-0.00639,-0.005325,0,98997.5,32.58,-0.03240996,
186.689929,0.011304,0.034086,-0.066378,-9.661288,-9.661576,-0.005325,-0.00852,0,98997.5,32.58,-0.00299096,
186.70102,0.01109,0.02392,-0.084916,-9.648132,-9.648535,-0.00426,-0.005325,0,98997.5,32.58,0.01005004,
186.712304,0.011285,0.016146,-0.062192,-9.667268,-9.667482,-0.00213,-0.007455,0.00426,98997.5,32.58,-0.00889696,
186.723498,0.011193,0.030498,-0.09867,-9.617634,-9.618188,-0.003195,-0.007455,-0.001065,98997.5,32.58,0.04039704,
186.734603,0.011106,0.022126,-0.072956,-9.655308,-9.655609,-0.00426,-0.007455,0,98997.5,32.58,0.00297604,
186.745998,0.011395,0.025116,-0.069368,-9.614046,-9.614329,-0.005325,-0.009585,-0.00213,98997.5,32.58,0.04425604,
186.757035,0.011036,0.019136,-0.048438,-9.611654,-9.611795,-0.003195,-0.00426,-0.00213,98997.68,32.58,0.04679004,
186.768185,0.01115,0.016146,-0.073554,-9.60687,-9.607165,-0.00213,-0.007455,0.001065,98997.68,32.58,0.05142004,
186.779512,0.011327,0.004186,-0.035282,-9.572784,-9.57285,-0.00426,-0.00639,0,98997.68,32.58,0.08573504,
186.790514,0.011002,0.010764,-0.04784,-9.578764,-9.57889,-0.00426,-0.00639,-0.001065,98997.68,32.58,0.07969504,
186.801653,0.01114,0.023322,-0.028704,-9.581156,-9.581227,-0.007455,-0.00852,-0.001065,98997.68,32.58,0.07735804,
186.812877,0.011224,0,-0.003588,-9.57099,-9.570991,-0.00213,-0.00852,0.003195,98997.68,32.58,0.08759404,
186.824366,0.01149,-0.004784,-0.009568,-9.589528,-9.589534,-0.005325,-0.009585,0.001065,98997.68,32.58,0.06905104,
186.835484,0.011118,0.010166,-0.01794,-9.57398,-9.574002,-0.001065,-0.00639,0,98997.68,32.58,0.08458304,
186.846442,0.010957,0.005382,0.007774,-9.58594,-9.585945,-0.005325,-0.009585,-0.00213,98997.68,32.58,0.07264004,
186.857593,0.011152,0,-0.002392,-9.568,-9.568,-0.00639,-0.007455,-0.001065,98997.68,32.58,0.09058504,
186.868905,0.011312,-0.00598,0.02691,-9.598498,-9.598538,-0.00639,-0.00852,-0.001065,98997.87,32.58,0.06004704,
186.879957,0.011051,0.007774,0.00897,-9.625408,-9.625415,-0.00426,-0.00426,-0.00213,98997.87,32.58,0.03317004,
186.891177,0.011221,0.004186,0.018538,-9.598498,-9.598517,-0.00426,-0.01065,0.001065,98997.87,32.58,0.06006804,
186.902325,0.011147,0.001794,0.010764,-9.625408,-9.625414,-0.005325,-0.00639,-0.001065,98997.87,32.58,0.03317104,
186.913587,0.011262,0.022724,0.019734,-9.644544,-9.644591,-0.005325,-0.00426,-0.001065,98997.87,32.58,0.01399404,
186.924784,0.011197,0.019734,0.002392,-9.643348,-9.643368,-0.00639,-0.00639,0.001065,98997.87,32.58,0.01521704,
186.935951,0.011167,0.034086,-0.011362,-9.646338,-9.646405,-0.00426,-0.005325,0,98997.87,32.58,0.01218004,
186.947189,0.011238,0.015548,-0.011362,-9.698962,-9.698981,-0.00639,-0.005325,-0.00213,98997.87,32.58,-0.04039596,
186.9583,0.011111,0.015548,-0.031694,-9.70554,-9.705604,-0.00639,-0.007455,0,98997.87,32.58,-0.04701896,
186.969447,0.011147,0.026312,-0.01794,-9.704344,-9.704396,-0.00639,-0.009585,0.00213,98997.87,32.58,-0.04581096,
186.980689,0.011242,0.028106,-0.037674,-9.72348,-9.723594,-0.00639,-0.007455,0,98997.88,32.58,-0.06500896,
186.991902,0.011212,0.050232,-0.031096,-9.733048,-9.733227,-0.00426,-0.00852,0,98997.88,32.58,-0.07464196,
187.003034,0.011133,0.035282,-0.05382,-9.730058,-9.730271,-0.00213,-0.005325,0.00213,98997.88,32.58,-0.07168596,
187.01419,0.011155,0.03887,-0.042458,-9.72946,-9.72963,-0.00213,-0.009585,-0.00213,98997.88,32.58,-0.07104496,
187.025461,0.011271,0.034086,-0.06279,-9.754576,-9.754838,-0.005325,-0.007455,0.00213,98997.88,32.58,-0.09625296,
187.036562,0.0111,0.004784,-0.063388,-9.75637,-9.756577,-0.003195,-0.007455,0.00213,98997.88,32.58,-0.09799196,
187.047783,0.011221,0.034684,-0.065182,-9.740822,-9.741102,-0.005325,-0.005325,-0.001065,98997.88,32.58,-0.08251696,
187.058948,0.011165,-0.010166,-0.05681,-9.72348,-9.723651,-0.003195,-0.00852,0,98997.88,32.58,-0.06506596,
187.070093,0.011146,0.028106,-0.063986,-9.713912,-9.714163,-0.005325,-0.005325,0.00213,98997.88,32.58,-0.05557796,
