Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
0.2731833,0.0024392,0.018544,9.854242,-0.043669,9.854357,90.253906,89.892174,1,2,3,4
0.2756225,0.0024392,0.00658,9.851849,0.011366,9.851857,89.933899,89.961731,1,2,3,4
0.2780616,0.0024391,0.018544,9.84467,-0.017348,9.844703,90.100967,89.892075,1,2,3,4
0.2805007,0.0024391,-0.017348,9.851849,-0.043669,9.85196,90.253967,90.100891,1,2,3,4
0.2829398,0.0024391,-0.034098,9.827921,-0.091525,9.828406,90.533562,90.198784,1,2,3,4
0.285379,0.0024392,-0.031705,9.885348,-0.065204,9.885614,90.377922,90.183762,1,2,3,4
0.2878181,0.0024391,-0.072383,9.851849,-0.024526,9.852145,90.142632,90.420952,1,2,3,4
0.2902573,0.0024392,-0.081954,9.851849,-0.093918,9.852637,90.546165,90.476616,1,2,3,4
0.2926964,0.0024391,-0.077169,9.832706,-0.089133,9.833413,90.519348,90.449654,1,2,3,4
0.2951356,0.0024392,-0.065204,9.84467,-0.136989,9.84584,90.797203,90.379486,1,2,3,4
0.2975747,0.0024391,-0.089133,9.847063,-0.158524,9.848742,90.922264,90.518608,1,2,3,4
0.3000138,0.0024391,-0.093918,9.870992,-0.170489,9.87291,90.989449,90.545128,1,2,3,4
0.302453,0.0024392,-0.084347,9.854242,-0.177667,9.856205,91.032867,90.49041,1,2,3,4
0.3048921,0.0024391,-0.079561,9.847063,-0.14656,9.848475,90.852684,90.462921,1,2,3,4
0.3073313,0.0024392,-0.036491,9.827921,-0.134596,9.828911,90.78463,90.212738,1,2,3,4
0.3097703,0.002439,-0.007777,9.830314,-0.158524,9.831595,90.923874,90.045326,1,2,3,4
0.3122095,0.0024392,-0.012562,9.854242,-0.165703,9.855643,90.963356,90.073044,1,2,3,4
0.3146486,0.0024391,-0.012562,9.81835,-0.158524,9.819637,90.925003,90.073311,1,2,3,4
0.3170877,0.0024391,-0.012562,9.842278,-0.160917,9.843601,90.936676,90.073128,1,2,3,4
0.3195269,0.0024392,0.035294,9.847063,-0.14656,9.848217,90.852699,89.79464,1,2,3,4
0.3219661,0.0024392,0.032901,9.830314,-0.136989,9.831324,90.798386,89.808235,1,2,3,4
0.3244052,0.0024391,0.030508,9.832706,-0.101097,9.833274,90.589073,89.822227,1,2,3,4
0.3268443,0.0024391,0.052044,9.851849,-0.093918,9.852434,90.546181,89.697327,1,2,3,4
0.3292835,0.0024392,0.064008,9.830314,-0.08674,9.830905,90.505539,89.626938,1,2,3,4
0.3317226,0.0024391,0.047258,9.820743,-0.108275,9.821453,90.63166,89.724289,1,2,3,4
0.3341617,0.0024391,0.054437,9.837492,-0.098704,9.838138,90.574844,89.682953,1,2,3,4
0.3366009,0.0024392,0.042473,9.792028,-0.058026,9.792292,90.339516,89.75148,1,2,3,4
0.33904,0.0024391,0.028116,9.830314,-0.062812,9.830555,90.366089,89.836128,1,2,3,4
0.3414792,0.0024392,0.013759,9.811171,-0.062812,9.811381,90.366806,89.919655,1,2,3,4
0.3439183,0.0024391,0.013759,9.794421,-0.074776,9.794717,90.437416,89.919518,1,2,3,4
0.3463574,0.0024391,0.008973,9.823135,-0.122632,9.823905,90.71524,89.947662,1,2,3,4
0.3487966,0.0024392,-0.022134,9.813564,-0.139382,9.814579,90.813713,90.129227,1,2,3,4
0.3512357,0.0024391,-0.017348,9.835099,-0.127418,9.835939,90.742249,90.101067,1,2,3,4
0.3536748,0.0024391,-0.014955,9.803992,-0.144168,9.805063,90.842468,90.087402,1,2,3,4
0.3561139,0.0024391,-0.012562,9.8016,-0.168096,9.803049,90.982513,90.073433,1,2,3,4
0.3585531,0.0024392,-0.026919,9.835099,-0.156132,9.836375,90.909485,90.156822,1,2,3,4
0.3609923,0.0024392,-0.019741,9.830314,-0.170489,9.831812,90.993591,90.115059,1,2,3,4
0.3634314,0.0024391,-0.007777,9.84467,-0.16331,9.846028,90.950371,90.045258,1,2,3,4
0.3658705,0.0024391,-0.026919,9.799207,-0.230309,9.80195,91.346359,90.157394,1,2,3,4
0.3683096,0.0024391,-0.002991,9.827921,-0.244666,9.830966,91.426086,90.017441,1,2,3,4
