Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,ag
1878.581543,0.00244,0.851247,9.660423,1.643271,9.836094,80.382759,84.964279,1,2,3,0
1878.583984,0.00244,0.863211,9.655638,1.655235,9.834443,80.310425,84.891357,1,2,3,0
1878.586426,0.00244,0.860818,9.686745,1.657628,9.865179,80.326805,84.921715,1,2,3,0
1878.588867,0.00244,0.834497,9.667602,1.657628,9.844117,80.305916,85.066521,1,2,3,0
1878.591309,0.00244,0.848854,9.722636,1.643271,9.896996,80.442497,85.01033,1,2,3,0
1878.59375,0.00244,0.867996,9.717851,1.657628,9.896352,80.357567,84.895897,1,2,3,0
1878.596191,0.00244,0.877568,9.734601,1.640878,9.910856,80.470016,84.848747,1,2,3,0
1878.598511,0.00244,0.879961,9.686745,1.6337,9.862876,80.465508,84.809402,1,2,3,0
1878.601074,0.00244,0.875175,9.717851,1.638485,9.893795,80.467484,84.853912,1,2,3,0
1878.603516,0.00244,0.860818,9.67478,1.61695,9.846669,80.548485,84.915474,1,2,3,0
1878.605957,0.00244,0.875175,9.67478,1.621736,9.848722,80.522247,84.831123,1,2,3,0
1878.608398,0.00244,0.889532,9.693923,1.6002,9.865295,80.665092,84.757118,1,2,3,0
1878.610718,0.00244,0.870389,9.669994,1.6002,9.840072,80.640953,84.856705,1,2,3,0
1878.613281,0.00244,0.891925,9.650852,1.626521,9.827515,80.47332,84.719765,1,2,3,0
1878.615723,0.00244,0.906282,9.67478,1.640878,9.854704,80.415207,84.648453,1,2,3,0
1878.618042,0.00244,0.915853,9.705887,1.679163,9.892553,80.227287,84.609497,1,2,3,0
1878.620606,0.00244,0.872782,9.689137,1.662413,9.869385,80.302788,84.852776,1,2,3,0
1878.622925,0.00244,0.884746,9.741779,1.686342,9.926167,80.218666,84.810646,1,2,3,0
1878.625488,0.00244,0.899103,9.729815,1.657628,9.910874,80.371834,84.720459,1,2,3,0
1878.62793,0.00244,0.889532,9.746565,1.624128,9.920917,80.577843,84.785278,1,2,3,0
1878.630249,0.00244,0.846461,9.701101,1.626521,9.872864,80.517479,85.013336,1,2,3,0
1878.632813,0.00244,0.906282,9.693923,1.604986,9.867598,80.63913,84.658958,1,2,3,0
1878.635254,0.00244,0.860818,9.681958,1.595415,9.850212,80.678886,84.91922,1,2,3,0
1878.637573,0.00244,0.872782,9.679565,1.597807,9.8493,80.66391,84.847717,1,2,3,0
1878.640137,0.00244,0.891925,9.693923,1.609771,9.867068,80.610458,84.743095,1,2,3,0
1878.642456,0.00244,0.875175,9.67478,1.590629,9.843647,80.700836,84.831123,1,2,3,0
1878.64502,0.00244,0.887139,9.696316,1.576272,9.863579,80.804291,84.772423,1,2,3,0
1878.647461,0.00244,0.915853,9.710672,1.609771,9.885712,80.628326,84.612137,1,2,3,0
1878.64978,0.00244,0.903889,9.741779,1.643271,9.920667,80.465515,84.699005,1,2,3,0
1878.652344,0.00244,0.901496,9.698709,1.650449,9.879354,80.383049,84.689613,1,2,3,0
1878.654663,0.00244,0.887139,9.717851,1.671985,9.900463,80.277328,84.783951,1,2,3,0
1878.657105,0.00244,0.915853,9.713065,1.631307,9.891591,80.5075,84.613457,1,2,3,0
1878.659668,0.00244,0.915853,9.729815,1.648057,9.910811,80.427887,84.622681,1,2,3,0
1878.661987,0.00244,0.932603,9.720243,1.636092,9.900993,80.488518,84.519569,1,2,3,0
1878.664551,0.00244,0.877568,9.679565,1.628914,9.854819,80.485855,84.819618,1,2,3,0
1878.66687,0.00244,0.887139,9.710672,1.681556,9.89504,80.215714,84.780113,1,2,3,0
1878.669312,0.00244,0.894317,9.684352,1.679163,9.869452,80.204185,84.723892,1,2,3,0
1878.671875,0.00244,0.860818,9.679565,1.660021,9.858532,80.306114,84.917969,1,2,3,0
1878.674194,0.00244,0.856032,9.638887,1.674378,9.820615,80.183327,84.924858,1,2,3,0
1878.676636,0.00244,0.856032,9.629316,1.660021,9.808782,80.25647,84.919846,1,2,3,0
1878.679199,0.00244,0.918246,9.660423,1.67677,9.847767,80.196533,84.570213,1,2,3,0
1878.681519,0.00244,0.882353,9.646067,1.643271,9.824739,80.371536,84.773537,1,2,3,0
1878.68396,0.00244,0.865604,9.634102,1.636092,9.8103,80.399757,84.865883,1,2,3,0
1878.686401,0.00244,0.894317,9.667602,1.650449,9.848163,80.352295,84.714798,1,2,3,0
1878.688843,0.00244,0.882353,9.653245,1.660021,9.834599,80.282295,84.777397,1,2,3,0
1878.691406,0.00244,0.872782,9.667602,1.624128,9.841852,80.50145,84.841377,1,2,3,0
1878.693726,0.00244,0.860818,9.658031,1.650449,9.835778,80.340034,84.9067,1,2,3,0
1878.696167,0.00244,0.894317,9.653245,1.638485,9.832068,80.407074,84.706985,1,2,3,0
1878.698608,0.00244,0.903889,9.705887,1.628914,9.883047,80.513283,84.679512,1,2,3,0
1878.70105,0.00244,0.91346,9.70828,1.655235,9.890647,80.366013,84.624817,1,2,3,0
1878.703491,0.00244,0.903889,9.669994,1.636092,9.848989,80.43782,84.659874,1,2,3,0
1878.705933,0.00244,0.884746,9.686745,1.643271,9.864894,80.411102,84.781326,1,2,3,0
1878.708374,0.00244,0.856032,9.686745,1.660021,9.865165,80.312698,84.949806,1,2,3,0
1878.710815,0.00244,0.884746,9.69153,1.61695,9.865245,80.566444,84.78389,1,2,3,0
1878.713257,0.00244,0.899103,9.70828,1.667199,9.891341,80.296394,84.708817,1,2,3,0
1878.715698,0.00244,0.911067,9.684352,1.640878,9.864542,80.42485,84.625648,1,2,3,0
1878.71814,0.00244,0.903889,9.662816,1.662413,9.846352,80.279884,84.65593,1,2,3,0
1878.720581,0.00244,0.920639,9.677173,1.619343,9.854821,80.542274,84.565521,1,2,3,0
1878.7229,0.00244,0.887139,9.689137,1.643271,9.867459,80.41362,84.768578,1,2,3,0
1878.725464,0.00244,0.884746,9.655638,1.67677,9.840004,80.188721,84.76461,1,2,3,0
1878.727905,0.00244,0.875175,9.669994,1.664806,9.851208,80.270599,84.828583,1,2,3,0
1878.730347,0.00244,0.884746,9.655638,1.698306,9.843697,80.065208,84.76461,1,2,3,0
1878.732788,0.00244,0.875175,9.619745,1.674378,9.803518,80.166039,84.80172,1,2,3,0
1878.73523,0.00244,0.877568,9.650852,1.664806,9.832632,80.252037,84.804291,1,2,3,0
1878.737671,0.00244,0.851247,9.631709,1.671985,9.812746,80.18956,84.949341,1,2,3,0
1878.740112,0.00244,0.856032,9.638887,1.669592,9.8198,80.210846,84.924858,1,2,3,0
1878.742432,0.00244,0.822533,9.622138,1.652842,9.797652,80.287888,85.114044,1,2,3,0
1878.744995,0.00244,0.848854,9.610174,1.638485,9.785736,80.361221,84.95224,1,2,3,0
1878.747437,0.00244,0.851247,9.636495,1.614557,9.807826,80.524879,84.951843,1,2,3,0
1878.749878,0.00244,0.887139,9.648459,1.645664,9.827919,80.360535,84.746643,1,2,3,0
1878.752319,0.00244,0.884746,9.684352,1.6337,9.860954,80.463631,84.780045,1,2,3,0
1878.754639,0.00244,0.923031,9.655638,1.643271,9.837869,80.384514,84.539398,1,2,3,0
1878.757202,0.00244,0.889532,9.634102,1.636092,9.81244,80.401871,84.724747,1,2,3,0
1878.759644,0.00244,0.891925,9.638887,1.648057,9.819357,80.337891,84.713249,1,2,3,0
1878.761963,0.00244,0.863211,9.660423,1.667199,9.841162,80.246437,84.893875,1,2,3,0
1878.764526,0.00244,0.853639,9.655638,1.698306,9.840949,80.062408,84.947708,1,2,3,0
1878.766846,0.00244,0.851247,9.634102,1.715056,9.822523,79.944366,84.950592,1,2,3,0
1878.769409,0.00244,0.844068,9.631709,1.715056,9.819556,79.941292,84.991722,1,2,3,0
1878.771851,0.00244,0.860818,9.655638,1.695913,9.841162,80.076767,84.905441,1,2,3,0
1878.77417,0.00244,0.844068,9.67478,1.691127,9.857674,80.121788,85.013901,1,2,3,0
1878.776733,0.00244,0.846461,9.660423,1.688735,9.843378,80.121437,84.992447,1,2,3,0
1878.779175,0.00244,0.889532,9.665209,1.679163,9.850234,80.184891,84.741631,1,2,3,0
1878.781494,0.00244,0.853639,9.665209,1.652842,9.842604,80.332664,84.952682,1,2,3,0
1878.784058,0.00244,0.815354,9.622138,1.691127,9.803584,80.066742,85.156479,1,2,3,0
1878.786377,0.00244,0.808176,9.650852,1.698306,9.832413,80.053688,85.213142,1,2,3,0
1878.788818,0.00244,0.877568,9.634102,1.683949,9.819457,80.125473,84.795303,1,2,3,0
1878.791382,0.00244,0.846461,9.629316,1.695913,9.81409,80.049118,84.976349,1,2,3,0
1878.793701,0.00244,0.856032,9.660423,1.698306,9.845852,80.067406,84.936119,1,2,3,0
1878.796265,0.00244,0.865604,9.679565,1.686342,9.863418,80.155815,84.88987,1,2,3,0
1878.798584,0.00244,0.875175,9.672387,1.679163,9.855992,80.190681,84.829857,1,2,3,0
1878.801025,0.00244,0.856032,9.658031,1.638485,9.83336,80.40834,84.934868,1,2,3,0
1878.803589,0.00244,0.858425,9.679565,1.69352,9.86402,80.114105,84.932022,1,2,3,0
1878.805908,0.00244,0.824926,9.669994,1.667199,9.847277,80.252548,85.124031,1,2,3,0
1878.80835,0.00244,0.83689,9.677173,1.655235,9.853317,80.329163,85.057312,1,2,3,0
1878.810791,0.00244,0.865604,9.667602,1.669592,9.848824,80.239975,84.883575,1,2,3,0
1878.813232,0.00244,0.863211,9.679565,1.664806,9.859549,80.278908,84.903923,1,2,3,0
1878.815796,0.00244,0.853639,9.696316,1.664806,9.875162,80.294426,84.968796,1,2,3,0
1878.818115,0.00244,0.867996,9.689137,1.640878,9.865358,80.425652,84.880852,1,2,3,0
1878.820557,0.00244,0.889532,9.715458,1.657628,9.895914,80.35714,84.768677,1,2,3,0
1878.822998,0.00244,0.867996,9.703494,1.662413,9.883058,80.31633,84.88839,1,2,3,0
1878.82544,0.00244,0.906282,9.69153,1.643271,9.871548,80.417625,84.657654,1,2,3,0
1878.827881,0.00244,0.903889,9.681958,1.667199,9.865946,80.271179,84.666435,1,2,3,0
1878.830322,0.00244,0.908674,9.698709,1.67677,9.884442,80.233269,84.647568,1,2,3,0
1878.832764,0.00244,0.884746,9.727423,1.691127,9.912892,80.177361,84.803032,1,2,3,0
1878.835327,0.00244,0.918246,9.684352,1.667199,9.86962,80.274834,84.583549,1,2,3,0
1878.837647,0.00244,0.887139,9.693923,1.636092,9.870965,80.459312,84.771141,1,2,3,0
1878.840088,0.00244,0.882353,9.648459,1.667199,9.831118,80.236374,84.774826,1,2,3,0
1878.842529,0.00244,0.882353,9.660423,1.667199,9.842859,80.248138,84.781258,1,2,3,0
1878.844971,0.00244,0.832104,9.681958,1.674378,9.860845,80.22377,85.087852,1,2,3,0
1878.847412,0.00244,0.846461,9.696316,1.662413,9.874141,80.307503,85.010887,1,2,3,0
1878.849854,0.00244,0.827318,9.689137,1.652842,9.86386,80.353699,85.119568,1,2,3,0
1878.852295,0.00244,0.870389,9.672387,1.671985,9.854348,80.231384,84.857971,1,2,3,0
1878.854736,0.00244,0.872782,9.665209,1.643271,9.84268,80.389259,84.840103,1,2,3,0
1878.857178,0.00244,0.844068,9.669994,1.657628,9.847282,80.309059,85.011444,1,2,3,0
1878.859619,0.00244,0.884746,9.725029,1.674378,9.9077,80.270454,84.801758,1,2,3,0
1878.862061,0.00244,0.863211,9.696316,1.691127,9.880465,80.144806,84.912674,1,2,3,0
1878.864502,0.00244,0.887139,9.681958,1.660021,9.863214,80.31076,84.764717,1,2,3,0
1878.866821,0.00244,0.889532,9.69153,1.645664,9.870422,80.402435,84.755829,1,2,3,0
1878.869385,0.00244,0.882353,9.696316,1.669592,9.878493,80.269569,84.800468,1,2,3,0
1878.871826,0.00244,0.899103,9.701101,1.640878,9.87989,80.439865,84.704926,1,2,3,0
1878.874146,0.00244,0.91346,9.679565,1.657628,9.862866,80.324516,84.608963,1,2,3,0
1878.876709,0.00244,0.887139,9.722636,1.640878,9.899958,80.459427,84.786499,1,2,3,0
1878.87915,0.00244,0.887139,9.698709,1.664806,9.880463,80.299683,84.773712,1,2,3,0
1878.881592,0.00244,0.894317,9.70828,1.645664,9.8873,80.418976,84.736824,1,2,3,0
1878.884033,0.00244,0.903889,9.672387,1.662413,9.855744,80.289238,84.661186,1,2,3,0
1878.886353,0.00244,0.911067,9.696316,1.683949,9.883535,80.190132,84.63224,1,2,3,0
1878.888916,0.00244,0.899103,9.693923,1.688735,9.880909,80.159332,84.701027,1,2,3,0
1878.891357,0.00244,0.920639,9.715458,1.712663,9.908123,80.046181,84.586807,1,2,3,0
1878.893677,0.00244,0.903889,9.677173,1.724627,9.87112,79.937958,84.663818,1,2,3,0
1878.89624,0.00244,0.942174,9.658031,1.686342,9.849315,80.141579,84.42823,1,2,3,0
1878.89856,0.00244,0.911067,9.662816,1.71027,9.855206,80.00631,84.613739,1,2,3,0
1878.901123,0.00244,0.923031,9.646067,1.681556,9.834949,80.155334,84.534012,1,2,3,0
1878.903565,0.00244,0.89671,9.67478,1.700699,9.863967,80.071724,84.704651,1,2,3,0
1878.905884,0.00244,0.903889,9.64128,1.669592,9.826436,80.217522,84.644066,1,2,3,0
1878.908447,0.00244,0.906282,9.658031,1.667199,9.842686,80.247963,84.639229,1,2,3,0
1878.910767,0.00244,0.920639,9.658031,1.657628,9.842401,80.304207,84.55481,1,2,3,0
1878.913208,0.00244,0.920639,9.662816,1.691127,9.852791,80.116844,84.557495,1,2,3,0
1878.915772,0.00244,0.884746,9.64128,1.6337,9.818658,80.422165,84.756851,1,2,3,0
1878.918091,0.00244,0.887139,9.634102,1.626521,9.810632,80.456772,84.738861,1,2,3,0
1878.920654,0.00244,0.858425,9.634102,1.645664,9.81127,80.344025,84.908234,1,2,3,0
1878.923096,0.00244,0.851247,9.626924,1.638485,9.802393,80.377754,84.946846,1,2,3,0
1878.925415,0.00244,0.858425,9.660423,1.640878,9.836318,80.397118,84.922035,1,2,3,0
1878.927979,0.00244,0.870389,9.648459,1.6337,9.824425,80.427841,84.845291,1,2,3,0
1878.930298,0.00244,0.870389,9.69153,1.643271,9.868317,80.414459,84.868073,1,2,3,0
1878.932739,0.00244,0.841675,9.655638,1.640878,9.83017,80.39106,85.018158,1,2,3,0
1878.935303,0.00244,0.894317,9.672387,1.621736,9.848091,80.521637,84.7174,1,2,3,0
1878.937622,0.00244,0.848854,9.672387,1.640878,9.847239,80.407867,84.984543,1,2,3,0
1878.940186,0.00244,0.879961,9.662816,1.621736,9.837397,80.511238,84.796616,1,2,3,0
1878.942505,0.00244,0.870389,9.655638,1.628914,9.83068,80.462273,84.849098,1,2,3,0
1878.944946,0.00244,0.872782,9.667602,1.662413,9.848243,80.281769,84.841377,1,2,3,0
1878.94751,0.00244,0.844068,9.681958,1.643271,9.856627,80.402985,85.017578,1,2,3,0
1878.949829,0.00244,0.865604,9.653245,1.657628,9.832707,80.294556,84.876007,1,2,3,0
1878.952271,0.00244,0.841675,9.629316,1.679163,9.810797,80.145042,85.004608,1,2,3,0
1878.954712,0.00244,0.848854,9.648459,1.67677,9.829796,80.178436,84.972168,1,2,3,0
1878.957153,0.00244,0.817747,9.646067,1.686342,9.826447,80.118408,85.154327,1,2,3,0
1878.959717,0.00244,0.817747,9.619745,1.657628,9.795711,80.257538,85.141129,1,2,3,0
1878.962036,0.00244,0.853639,9.67478,1.67677,9.856045,80.204849,84.957649,1,2,3,0
1878.964478,0.00244,0.810569,9.660423,1.667199,9.836684,80.241951,85.203766,1,2,3,0
1878.966919,0.00244,0.822533,9.662816,1.650449,9.837202,80.341446,85.134514,1,2,3,0
1878.96936,0.00244,0.844068,9.705887,1.664806,9.883738,80.302933,85.0298,1,2,3,0
1878.971802,0.00244,0.867996,9.648459,1.674378,9.831059,80.193863,84.859383,1,2,3,0
1878.974243,0.00244,0.844068,9.693923,1.667199,9.872394,80.277596,85.023697,1,2,3,0
1878.976685,0.00244,0.851247,9.67478,1.671985,9.855025,80.232056,84.97171,1,2,3,0
1878.979248,0.00244,0.856032,9.698709,1.655235,9.876109,80.3517,84.956001,1,2,3,0
1878.981567,0.00244,0.889532,9.679565,1.669592,9.862697,80.253838,84.749382,1,2,3,0
1878.984009,0.00244,0.867996,9.653245,1.662413,9.833726,80.267281,84.861923,1,2,3,0
1878.98645,0.00244,0.853639,9.629316,1.667199,9.809791,80.214935,84.933968,1,2,3,0
1878.988892,0.00244,0.872782,9.643674,1.669592,9.825973,80.217056,84.828644,1,2,3,0
1878.991333,0.00244,0.844068,9.624531,1.640878,9.799823,80.361015,84.987999,1,2,3,0
1878.993774,0.00244,0.83689,9.619745,1.628914,9.792509,80.424744,85.027954,1,2,3,0
1878.996216,0.00244,0.844068,9.624531,1.671985,9.805079,80.181808,84.987999,1,2,3,0
1878.998535,0.00244,0.83689,9.662816,1.638485,9.836413,80.411346,85.050003,1,2,3,0
1879.001099,0.00244,0.846461,9.643674,1.655235,9.821239,80.297272,84.983795,1,2,3,0
1879.00354,0.00244,0.865604,9.648459,1.657628,9.82801,80.289871,84.873482,1,2,3,0
1879.005981,0.00244,0.867996,9.662816,1.660021,9.842718,80.29039,84.866982,1,2,3,0
1879.008423,0.00244,0.872782,9.684352,1.669592,9.865899,80.257034,84.85025,1,2,3,0
1879.010742,0.00244,0.899103,9.698709,1.650449,9.879136,80.382835,84.703629,1,2,3,0
1879.013306,0.00244,0.879961,9.665209,1.67677,9.848967,80.197739,84.797897,1,2,3,0
1879.015747,0.00244,0.841675,9.684352,1.652842,9.860374,80.350258,85.03286,1,2,3,0
1879.018066,0.00244,0.882353,9.679565,1.643271,9.857631,80.403969,84.791527,1,2,3,0
1879.02063,0.00244,0.858425,9.689137,1.662413,9.868125,80.301537,84.937004,1,2,3,0
1879.023071,0.00244,0.860818,9.717851,1.650449,9.894525,80.397934,84.937889,1,2,3,0
1879.025513,0.00244,0.858425,9.698709,1.700699,9.884039,80.092087,84.941978,1,2,3,0
1879.027954,0.00244,0.858425,9.684352,1.679163,9.866263,80.200989,84.934517,1,2,3,0
1879.030273,0.00244,0.858425,9.672387,1.69352,9.856976,80.106964,84.928284,1,2,3,0
1879.032837,0.00244,0.858425,9.677173,1.640878,9.852768,80.413307,84.930779,1,2,3,0
1879.035278,0.00244,0.858425,9.67478,1.681556,9.857276,80.177856,84.929527,1,2,3,0
1879.037598,0.00244,0.877568,9.667602,1.638485,9.844657,80.419456,84.81324,1,2,3,0
1879.040161,0.00244,0.889532,9.689137,1.667199,9.871687,80.276886,84.754547,1,2,3,0
1879.042481,0.00244,0.894317,9.684352,1.652842,9.865007,80.354836,84.723892,1,2,3,0
1879.045044,0.00244,0.908674,9.677173,1.69352,9.866173,80.11628,84.635727,1,2,3,0
1879.047485,0.00244,0.911067,9.665209,1.671985,9.850982,80.228012,84.615067,1,2,3,0
1879.049805,0.00244,0.920639,9.679565,1.6337,9.85954,80.46225,84.566856,1,2,3,0
1879.052368,0.00244,0.923031,9.684352,1.664806,9.869663,80.288971,84.555496,1,2,3,0
1879.054688,0.00244,0.923031,9.662816,1.643271,9.844914,80.391457,84.543434,1,2,3,0
1879.057129,0.00244,0.908674,9.667602,1.643271,9.848276,80.394768,84.630447,1,2,3,0
1879.059692,0.00244,0.89671,9.667602,1.628914,9.844794,80.476074,84.700737,1,2,3,0
1879.062012,0.00244,0.906282,9.667602,1.609771,9.842522,80.58683,84.644501,1,2,3,0
1879.064575,0.00244,0.901496,9.677173,1.636092,9.855819,80.444511,84.677856,1,2,3,0
1879.066895,0.00244,0.875175,9.648459,1.638485,9.825646,80.400742,84.817101,1,2,3,0
1879.069336,0.00244,0.860818,9.70828,1.643271,9.883928,80.429741,84.932922,1,2,3,0
1879.071899,0.00244,0.91346,9.698709,1.655235,9.881253,80.356766,84.619545,1,2,3,0
1879.074219,0.00244,0.920639,9.693923,1.655235,9.877222,80.352798,84.574852,1,2,3,0
1879.07666,0.00244,0.918246,9.69153,1.667199,9.876664,80.281837,84.58754,1,2,3,0
1879.079224,0.00244,0.899103,9.701101,1.688735,9.887951,80.166412,84.704926,1,2,3,0
1879.081543,0.00244,0.911067,9.665209,1.657628,9.848555,80.310318,84.615067,1,2,3,0
1879.084106,0.00244,0.906282,9.672387,1.650449,9.853953,80.358025,84.647141,1,2,3,0
1879.086426,0.00244,0.908674,9.684352,1.638485,9.863924,80.438339,84.639679,1,2,3,0
1879.088867,0.00244,0.951745,9.703494,1.657628,9.889962,80.35128,84.398193,1,2,3,0
1879.091431,0.00244,0.925424,9.696316,1.638485,9.877225,80.45134,84.548157,1,2,3,0
1879.09375,0.00244,0.879961,9.660423,1.686342,9.845905,80.13813,84.795334,1,2,3,0
1879.096191,0.00244,0.889532,9.655638,1.657628,9.837192,80.299019,84.73645,1,2,3,0
1879.098633,0.00244,0.875175,9.684352,1.664806,9.865302,80.284637,84.836205,1,2,3,0
1879.101074,0.00244,0.887139,9.636495,1.695913,9.824722,80.059998,84.740158,1,2,3,0
1879.103638,0.00244,0.858425,9.629316,1.664806,9.809802,80.229134,84.905716,1,2,3,0
1879.105957,0.00244,0.867996,9.655638,1.679163,9.83892,80.173492,84.86319,1,2,3,0
1879.108398,0.00244,0.882353,9.662816,1.67677,9.846833,80.195595,84.782547,1,2,3,0
1879.11084,0.00244,0.875175,9.667602,1.67677,9.850888,80.199669,84.827309,1,2,3,0
1879.113281,0.00244,0.870389,9.686745,1.691127,9.871702,80.135971,84.865555,1,2,3,0
1879.115723,0.00244,0.903889,9.686745,1.683949,9.873486,80.180046,84.66906,1,2,3,0
1879.118164,0.00244,0.906282,9.710672,1.71027,9.901693,80.053703,84.668121,1,2,3,0
1879.120606,0.00244,0.91346,9.684352,1.695913,9.874067,80.110168,84.611618,1,2,3,0
1879.123169,0.00244,0.911067,9.720243,1.643271,9.900177,80.445595,84.645378,1,2,3,0
1879.125488,0.00244,0.879961,9.686745,1.691127,9.872551,80.136826,84.809402,1,2,3,0
1879.12793,0.00244,0.856032,9.67478,1.67677,9.856253,80.205055,84.943588,1,2,3,0
1879.130371,0.00244,0.858425,9.669994,1.674378,9.851357,80.214264,84.927032,1,2,3,0
1879.132813,0.00244,0.856032,9.669994,1.655235,9.847912,80.323807,84.941101,1,2,3,0
1879.135254,0.00244,0.810569,9.655638,1.671985,9.832797,80.209763,85.201401,1,2,3,0
1879.137695,0.00244,0.80339,9.660423,1.679163,9.83813,80.172691,85.246048,1,2,3,0
1879.140137,0.00244,0.860818,9.646067,1.695913,9.831771,80.067192,84.900414,1,2,3,0
1879.142456,0.00244,0.858425,9.679565,1.67677,9.861158,80.209976,84.932022,1,2,3,0
1879.14502,0.00244,0.832104,9.665209,1.69352,9.847673,80.097527,85.079384,1,2,3,0
1879.147461,0.00244,0.872782,9.650852,1.681556,9.835056,80.155441,84.832474,1,2,3,0
1879.149902,0.00244,0.889532,9.686745,1.703092,9.875465,80.069305,84.753258,1,2,3,0
1879.152344,0.00244,0.863211,9.693923,1.683949,9.87689,80.183464,84.91143,1,2,3,0
1879.154663,0.00244,0.903889,9.667602,1.67677,9.853481,80.202278,84.658562,1,2,3,0
1879.157227,0.00244,0.863211,9.689137,1.674378,9.870565,80.233498,84.908928,1,2,3,0
1879.159668,0.00244,0.858425,9.696316,1.686342,9.87923,80.17173,84.940735,1,2,3,0
1879.161987,0.00244,0.846461,9.672387,1.669592,9.851858,80.243011,84.998611,1,2,3,0
1879.164551,0.00244,0.853639,9.653245,1.688735,9.836953,80.114922,84.946465,1,2,3,0
1879.16687,0.00244,0.877568,9.648459,1.688735,9.834364,80.112297,84.803009,1,2,3,0
1879.169434,0.00244,0.80339,9.662816,1.674378,9.839664,80.202522,85.247223,1,2,3,0
1879.171875,0.00244,0.872782,9.619745,1.662413,9.801269,80.234734,84.815849,1,2,3,0
1879.174194,0.00244,0.844068,9.595817,1.681556,9.778537,80.097969,84.973083,1,2,3,0
1879.176758,0.00244,0.844068,9.658031,1.662413,9.836342,80.269897,85.005302,1,2,3,0
1879.179199,0.00244,0.858425,9.636495,1.669592,9.81766,80.208687,84.909492,1,2,3,0
1879.181519,0.00244,0.870389,9.662816,1.638485,9.83932,80.414207,84.852905,1,2,3,0
1879.184082,0.00244,0.863211,9.69153,1.662413,9.870892,80.304283,84.910179,1,2,3,0
1879.186401,0.00244,0.853639,9.658031,1.667199,9.837977,80.243248,84.948952,1,2,3,0
1879.188965,0.00244,0.875175,9.653245,1.648057,9.831945,80.35038,84.819656,1,2,3,0
1879.191406,0.00244,0.901496,9.672387,1.643271,9.852315,80.398743,84.67524,1,2,3,0
1879.193726,0.00244,0.889532,9.681958,1.648057,9.861423,80.379494,84.750679,1,2,3,0
1879.196289,0.00244,0.856032,9.696316,1.652842,9.873359,80.363068,84.954765,1,2,3,0
1879.198608,0.00244,0.848854,9.669994,1.645664,9.845687,80.378098,84.983307,1,2,3,0
1879.20105,0.00244,0.860818,9.684352,1.652842,9.862026,80.351891,84.920471,1,2,3,0
1879.203613,0.00244,0.853639,9.653245,1.61695,9.824884,80.527336,84.946465,1,2,3,0
1879.205933,0.00244,0.815354,9.643674,1.628914,9.814204,80.446114,85.167244,1,2,3,0
1879.208496,0.00244,0.839283,9.626924,1.643271,9.802162,80.349152,85.017509,1,2,3,0
1879.210815,0.00244,0.863211,9.667602,1.624128,9.841008,80.500626,84.897644,1,2,3,0
1879.213257,0.00244,0.863211,9.660423,1.636092,9.835939,80.425018,84.893875,1,2,3,0
1879.21582,0.00244,0.882353,9.626924,1.6337,9.804345,80.408051,84.763199,1,2,3,0
1879.21814,0.00244,0.860818,9.631709,1.655235,9.81074,80.286789,84.892853,1,2,3,0
1879.220581,0.00244,0.901496,9.653245,1.648057,9.834324,80.35273,84.664742,1,2,3,0
1879.223145,0.00244,0.911067,9.67478,1.6337,9.853952,80.456795,84.620361,1,2,3,0
1879.225464,0.00244,0.934995,9.681958,1.648057,9.865628,80.383636,84.484001,1,2,3,0
1879.228027,0.00244,0.932603,9.698709,1.664806,9.884649,80.303833,84.507477,1,2,3,0
1879.230347,0.00244,0.920639,9.679565,1.664806,9.864742,80.284081,84.566856,1,2,3,0
1879.232788,0.00244,0.865604,9.698709,1.669592,9.87936,80.270432,84.899902,1,2,3,0
1879.235352,0.00244,0.867996,9.64128,1.674378,9.824014,80.18676,84.855576,1,2,3,0
1879.237671,0.00244,0.879961,9.655638,1.69352,9.842443,80.092209,84.79277,1,2,3,0
1879.240112,0.00244,0.858425,9.638887,1.67677,9.821232,80.169785,84.910751,1,2,3,0
1879.242554,0.00244,0.884746,9.638887,1.650449,9.819109,80.323479,84.755562,1,2,3,0
1879.244995,0.00244,0.884746,9.624531,1.664806,9.807444,80.226761,84.74778,1,2,3,0
1879.247559,0.00244,0.879961,9.61496,1.660021,9.796808,80.244446,84.770859,1,2,3,0
1879.249878,0.00244,0.879961,9.605389,1.631307,9.782586,80.400726,84.765678,1,2,3,0
1879.252319,0.00244,0.887139,9.650852,1.655235,9.831875,80.307869,84.74794,1,2,3,0
1879.254761,0.00244,0.853639,9.631709,1.612164,9.802938,80.534294,84.935219,1,2,3,0
1879.257202,0.00244,0.882353,9.624531,1.640878,9.803195,80.364365,84.761902,1,2,3,0
1879.259644,0.00244,0.884746,9.648459,1.636092,9.826105,80.415344,84.760735,1,2,3,0
1879.262085,0.00244,0.903889,9.684352,1.648057,9.865079,80.383095,84.667747,1,2,3,0
1879.264526,0.00244,0.911067,9.655638,1.657628,9.839162,80.30098,84.609756,1,2,3,0
1879.266846,0.00244,0.89671,9.686745,1.679163,9.872016,80.206757,84.711151,1,2,3,0
1879.269409,0.00244,0.906282,9.677173,1.671985,9.862279,80.239311,84.649773,1,2,3,0
1879.271851,0.00244,0.870389,9.715458,1.624128,9.888655,80.546822,84.880646,1,2,3,0
