Time (s),dt, X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),1,2,3,4
6.8387203,0.0024528,0.241077,9.866206,-0.010169,9.869157,90.059036,88.600281,1,2,3,4
6.8411736,0.0024533,0.233898,9.863813,-0.046062,9.866693,90.267479,88.641609,1,2,3,4
6.843627,0.0024534,0.265005,9.861421,-0.026919,9.865018,90.156349,88.460663,1,2,3,4
6.8460798,0.0024528,0.245863,9.863813,-0.017348,9.866892,90.100739,88.572159,1,2,3,4
6.8485327,0.0024529,0.238684,9.837492,-0.043669,9.840484,90.254265,88.610123,1,2,3,4
6.850986,0.0024533,0.284148,9.851849,0.02333,9.855973,89.864372,88.347931,1,2,3,4
6.8534384,0.0024524,0.231506,9.832706,-0.16331,9.836787,90.951263,88.651253,1,2,3,4
6.8558917,0.0024533,0.190828,9.825528,-0.172881,9.828901,91.007835,88.88736,1,2,3,4
6.8583446,0.0024529,0.253041,9.830314,-0.129811,9.834427,90.756302,88.525482,1,2,3,4
6.8607984,0.0024538,0.219541,9.839885,-0.148953,9.84346,90.867043,88.721863,1,2,3,4
6.8632507,0.0024523,0.22672,9.823135,-0.187238,9.827535,91.09169,88.677834,1,2,3,4
6.8657031,0.0024524,0.207577,9.823135,-0.206381,9.827496,91.203323,88.789436,1,2,3,4
6.8681569,0.0024538,0.238684,9.861421,-0.18006,9.865952,91.045746,88.613495,1,2,3,4
6.8706102,0.0024533,0.224327,9.866206,-0.175274,9.870313,91.017494,88.697495,1,2,3,4
6.8730631,0.0024529,0.22672,9.842278,-0.189631,9.846715,91.103485,88.680405,1,2,3,4
6.8755164,0.0024533,0.207577,9.847063,-0.230309,9.851943,91.339531,88.792374,1,2,3,4
6.8779697,0.0024533,0.22672,9.839885,-0.19681,9.844463,91.145531,88.680084,1,2,3,4
6.8804226,0.0024529,0.202792,9.825528,-0.158524,9.828899,90.924133,88.817627,1,2,3,4
6.8828764,0.0024538,0.198006,9.873384,-0.134596,9.876287,90.780861,88.851112,1,2,3,4
6.8853302,0.0024538,0.267398,9.835099,-0.14656,9.839825,90.853432,88.442619,1,2,3,4
6.8877835,0.0024533,0.265005,9.847063,-0.117847,9.851334,90.685417,88.45842,1,2,3,4
6.8902378,0.0024543,0.267398,9.847063,-0.117847,9.851398,90.68541,88.444511,1,2,3,4
6.8926907,0.0024529,0.276969,9.839885,-0.117847,9.844487,90.68589,88.387688,1,2,3,4
6.8951435,0.0024528,0.22672,9.847063,-0.108275,9.850268,90.629814,88.681046,1,2,3,4
6.8975973,0.0024538,0.248255,9.825528,-0.084347,9.829026,90.491684,88.55265,1,2,3,4
6.9000502,0.0024529,0.217149,9.835099,-0.084347,9.837858,90.491241,88.735176,1,2,3,4
6.902504,0.0024538,0.207577,9.839885,-0.036491,9.842142,90.212433,88.791496,1,2,3,4
6.9049568,0.0024528,0.250648,9.832706,-0.077169,9.836204,90.449509,88.539772,1,2,3,4
6.9074101,0.0024533,0.24347,9.811171,-0.122632,9.814958,90.715897,88.578468,1,2,3,4
6.9098639,0.0024538,0.245863,9.830314,-0.122632,9.834152,90.7145,88.567291,1,2,3,4
6.9123173,0.0024534,0.238684,9.854242,-0.105882,9.857701,90.615433,88.612488,1,2,3,4
6.9147701,0.0024528,0.253041,9.81835,-0.098704,9.822106,90.575783,88.523682,1,2,3,4
6.9172235,0.0024534,0.221934,9.832706,-0.10349,9.835755,90.602867,88.706993,1,2,3,4
6.9196773,0.0024538,0.236291,9.811171,-0.141775,9.81504,90.827644,88.620361,1,2,3,4
6.9221311,0.0024538,0.224327,9.837492,-0.117847,9.840755,90.686157,88.693695,1,2,3,4
6.9245849,0.0024538,0.24347,9.823135,-0.074776,9.826437,90.436005,88.580193,1,2,3,4
6.9270387,0.0024538,0.233898,9.806385,-0.062812,9.809375,90.366882,88.633659,1,2,3,4
6.9294925,0.0024538,0.22672,9.842278,-0.134596,9.845809,90.783279,88.680405,1,2,3,4
6.9319458,0.0024533,0.231506,9.861421,-0.134596,9.865056,90.781754,88.655174,1,2,3,4
6.9343991,0.0024533,0.288933,9.847063,-0.115454,9.851977,90.671455,88.319305,1,2,3,4
6.9368525,0.0024534,0.276969,9.875777,-0.105882,9.880227,90.614029,88.393539,1,2,3,4
6.9393048,0.0024523,0.269791,9.847063,-0.101097,9.851277,90.587997,88.430595,1,2,3,4
6.9417582,0.0024534,0.229113,9.84467,-0.125025,9.848129,90.727409,88.666809,1,2,3,4
6.9442115,0.0024533,0.214756,9.825528,-0.117847,9.828581,90.687004,88.747887,1,2,3,4
6.9466648,0.0024533,0.233898,9.837492,-0.113061,9.840921,90.658279,88.637978,1,2,3,4
6.9491181,0.0024533,0.224327,9.851849,-0.151346,9.855564,90.87989,88.695595,1,2,3,4
6.9515705,0.0024524,0.241077,9.851849,-0.148953,9.855924,90.865952,88.598236,1,2,3,4
6.9540234,0.0024529,0.219541,9.81835,-0.208774,9.823023,91.217827,88.719063,1,2,3,4
6.9564767,0.0024533,0.207577,9.830314,-0.187238,9.834288,91.090942,88.790321,1,2,3,4
6.9589295,0.0024528,0.22672,9.8016,-0.144168,9.805281,90.842453,88.674934,1,2,3,4
6.9613829,0.0024534,0.212363,9.823135,-0.172881,9.826951,91.008034,88.761536,1,2,3,4
6.9638357,0.0024528,0.214756,9.837492,-0.203988,9.841949,91.187622,88.749413,1,2,3,4
6.9662881,0.0024524,0.217149,9.835099,-0.194417,9.839417,91.132179,88.735176,1,2,3,4
6.9687414,0.0024533,0.22672,9.823135,-0.177667,9.827357,91.035896,88.677834,1,2,3,4
6.9711943,0.0024529,0.202792,9.820743,-0.177667,9.824443,91.036201,88.817047,1,2,3,4
6.9736476,0.0024533,0.248255,9.823135,-0.165703,9.827669,90.966103,88.552299,1,2,3,4
6.9761004,0.0024528,0.248255,9.832706,-0.129811,9.836697,90.756126,88.553711,1,2,3,4
6.9785542,0.0024538,0.20997,9.832706,-0.170489,9.836426,90.993118,88.77668,1,2,3,4
6.9810071,0.0024529,0.200399,9.859028,-0.132203,9.861951,90.768097,88.835541,1,2,3,4
6.9834599,0.0024528,0.255434,9.866206,-0.129811,9.870366,90.753548,88.51696,1,2,3,4
6.9859138,0.0024539,0.238684,9.837492,-0.105882,9.840957,90.616478,88.610123,1,2,3,4
6.9883666,0.0024528,0.200399,9.830314,-0.089133,9.83276,90.519386,88.832138,1,2,3,4
6.9908199,0.0024533,0.207577,9.830314,-0.101097,9.833025,90.589088,88.790321,1,2,3,4
6.9932728,0.0024529,0.233898,9.868599,-0.105882,9.871938,90.61454,88.642273,1,2,3,4
6.9957256,0.0024528,0.207577,9.859028,-0.10349,9.861756,90.601273,88.793839,1,2,3,4
6.9981785,0.0024529,0.20997,9.849456,-0.096311,9.852164,90.560112,88.778755,1,2,3,4
7.0006323,0.0024538,0.19322,9.842278,-0.093918,9.844622,90.546616,88.875336,1,2,3,4
7.0030851,0.0024528,0.202792,9.839885,-0.098704,9.842469,90.574593,88.819351,1,2,3,4
7.0055375,0.0024524,0.20997,9.856635,-0.113061,9.859519,90.657036,88.779648,1,2,3,4
7.0079913,0.0024538,0.207577,9.887741,-0.132203,9.890803,90.765854,88.79734,1,2,3,4
7.0104442,0.0024529,0.24347,9.842278,-0.127418,9.846113,90.741478,88.582954,1,2,3,4
7.012897,0.0024528,0.221934,9.854242,-0.10349,9.857285,90.601547,88.709816,1,2,3,4
7.0153499,0.0024529,0.231506,9.84467,-0.062812,9.847592,90.365456,88.652893,1,2,3,4
7.0178037,0.0024538,0.238684,9.851849,-0.079561,9.855061,90.462563,88.612144,1,2,3,4
7.0202565,0.0024528,0.233898,9.866206,-0.081954,9.869319,90.475784,88.641945,1,2,3,4
7.0227094,0.0024529,0.267398,9.837492,-0.048455,9.841245,90.282104,88.443001,1,2,3,4
7.0251627,0.0024533,0.22672,9.839885,-0.002991,9.842497,90.01741,88.680084,1,2,3,4
7.0276151,0.0024524,0.248255,9.87817,-0.05324,9.881433,90.308708,88.560364,1,2,3,4
7.0300679,0.0024528,0.231506,9.866206,-0.043669,9.869019,90.253525,88.65583,1,2,3,4
7.0325212,0.0024533,0.212363,9.856635,-0.120239,9.859655,90.698746,88.765739,1,2,3,4
7.0349741,0.0024529,0.202792,9.84467,-0.141775,9.847779,90.824898,88.819923,1,2,3,4
7.0374274,0.0024533,0.238684,9.863813,-0.079561,9.867022,90.461998,88.613831,1,2,3,4
7.0398803,0.0024529,0.229113,9.81835,-0.089133,9.821427,90.519981,88.663239,1,2,3,4
7.0423341,0.0024538,0.24347,9.839885,-0.089133,9.8433,90.518829,88.582611,1,2,3,4
7.0447869,0.0024528,0.231506,9.803992,-0.08674,9.807109,90.506767,88.647301,1,2,3,4
7.0472393,0.0024524,0.22672,9.820743,-0.108275,9.823956,90.6315,88.677513,1,2,3,4
7.0496936,0.0024543,0.202792,9.827921,-0.113061,9.830663,90.658966,88.817909,1,2,3,4
7.052146,0.0024524,0.20997,9.861421,-0.125025,9.864449,90.726204,88.780235,1,2,3,4
7.0545983,0.0024523,0.236291,9.854242,-0.168096,9.858508,90.97699,88.626389,1,2,3,4
7.0570517,0.0024534,0.24347,9.832706,-0.244666,9.838763,91.424957,88.581573,1,2,3,4
7.059504,0.0024523,0.236291,9.830314,-0.199202,9.835171,91.160553,88.623047,1,2,3,4
7.0619569,0.0024529,0.265005,9.827921,-0.187238,9.833276,91.091049,88.455421,1,2,3,4
7.0644093,0.0024524,0.22672,9.837492,-0.172881,9.841622,91.006531,88.679764,1,2,3,4
7.0668626,0.0024533,0.219541,9.859028,-0.139382,9.862456,90.809761,88.724342,1,2,3,4
7.0693159,0.0024533,0.212363,9.813564,-0.172881,9.817384,91.009018,88.76033,1,2,3,4
7.0717688,0.0024529,0.248255,9.839885,-0.182453,9.844707,91.061928,88.554764,1,2,3,4
7.0742226,0.0024538,0.22672,9.854242,-0.187238,9.858628,91.088249,88.682007,1,2,3,4
7.0766754,0.0024528,0.238684,9.842278,-0.18006,9.846818,91.047775,88.610802,1,2,3,4
7.0791283,0.0024529,0.181256,9.827921,-0.14656,9.830685,90.854225,88.943413,1,2,3,4
7.0815816,0.0024533,0.22672,9.837492,-0.125025,9.840899,90.727943,88.679764,1,2,3,4
7.084034,0.0024524,0.221934,9.84467,-0.160917,9.848486,90.936211,88.708565,1,2,3,4
7.0864868,0.0024528,0.238684,9.861421,-0.153739,9.865507,90.892906,88.613495,1,2,3,4
7.0889397,0.0024529,0.214756,9.827921,-0.158524,9.831545,90.923882,88.748192,1,2,3,4
7.091393,0.0024533,0.265005,9.813564,-0.120239,9.817878,90.701721,88.453163,1,2,3,4
7.0938454,0.0024524,0.221934,9.825528,-0.093918,9.828483,90.547508,88.706047,1,2,3,4
7.0962987,0.0024533,0.255434,9.847063,-0.029312,9.850419,90.170494,88.514076,1,2,3,4
7.098752,0.0024533,0.248255,9.823135,-0.031705,9.826324,90.184868,88.552299,1,2,3,4
7.1012049,0.0024529,0.257827,9.861421,-0.014955,9.864801,90.086861,88.502342,1,2,3,4
7.1036582,0.0024533,0.260219,9.835099,-0.007777,9.838544,90.045288,88.484406,1,2,3,4
7.1061106,0.0024524,0.245863,9.832706,0.018544,9.835797,89.891975,88.567642,1,2,3,4
7.1085644,0.0024538,0.272184,9.861421,-0.010169,9.865182,90.059067,88.418991,1,2,3,4
7.1110172,0.0024528,0.279362,9.830314,0.008973,9.834287,89.947723,88.372185,1,2,3,4
7.1134701,0.0024529,0.262612,9.827921,-0.010169,9.831434,90.059265,88.46936,1,2,3,4
7.1159239,0.0024538,0.24347,9.842278,-0.029312,9.845332,90.170586,88.582954,1,2,3,4
7.1183767,0.0024528,0.248255,9.84467,-0.029312,9.847844,90.17054,88.555466,1,2,3,4
7.1208301,0.0024534,0.265005,9.835099,-0.046062,9.838777,90.268242,88.456551,1,2,3,4
7.1232834,0.0024533,0.219541,9.830314,-0.060419,9.832951,90.352058,88.720619,1,2,3,4
7.1257358,0.0024524,0.20997,9.859028,-0.144168,9.862317,90.837578,88.779945,1,2,3,4
7.1281891,0.0024533,0.214756,9.84467,-0.16331,9.848367,90.95015,88.75032,1,2,3,4
7.1306419,0.0024528,0.190828,9.849456,-0.156132,9.852541,90.907997,88.890068,1,2,3,4
7.1330948,0.0024529,0.200399,9.861421,-0.139382,9.864442,90.809601,88.835823,1,2,3,4
7.1355481,0.0024533,0.217149,9.866206,-0.148953,9.86972,90.864738,88.739159,1,2,3,4
7.1380024,0.0024543,0.231506,9.868599,-0.259023,9.874712,91.503098,88.656158,1,2,3,4
7.1404557,0.0024533,0.205185,9.835099,-0.318844,9.842405,91.856415,88.80484,1,2,3,4
7.142909,0.0024533,0.238684,9.851849,-0.189631,9.856564,91.102386,88.612144,1,2,3,4
7.1453624,0.0024534,0.190828,9.825528,-0.285344,9.831523,91.663155,88.88736,1,2,3,4
7.1478152,0.0024528,0.217149,9.827921,-0.25663,9.833669,91.495422,88.734253,1,2,3,4
